證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00893""",國泰智能電動車  ,"20,932,000","46,000","20,886,000",0,0,0,0,0,0,"12,335,821",0,0,0,"14,143,821","1,808,000","12,335,821","33,221,821"
2610,華航            ,"49,551,901","26,085,490","23,466,411",0,0,0,0,"48,199","-48,199","3,208,531","2,815,000","387,364","2,427,636","2,421,895","1,641,000","780,895","26,626,743"
2618,長榮航          ,"53,494,756","29,879,596","23,615,160",0,0,0,"1,729,000","52,166","1,676,834","-762,991","2,833,524","3,846,515","-1,012,991","1,730,000","1,480,000","250,000","24,529,003"
"=""00632R""",元大台灣50反1   ,0,"5,518,000","-5,518,000",0,0,0,0,0,0,"26,234,000","1,687,000","1,619,000","68,000","34,751,000","8,585,000","26,166,000","20,716,000"
"=""00673R""",期元大S&P原油反1,"1,035,000",0,"1,035,000",0,0,0,0,0,0,"10,488,000","35,000",0,"35,000","20,513,000","10,060,000","10,453,000","11,523,000"
2330,台積電          ,"76,928,952","69,039,993","7,888,959",0,0,0,"56,000","279,690","-223,690","2,533,068","2,583,000","333,300","2,249,700","454,271","170,903","283,368","10,198,337"
6282,康舒            ,"12,408,000","5,775,000","6,633,000",0,0,0,"120,000","44,000","76,000","930,033","214,771","479,127","-264,356","1,328,399","134,010","1,194,389","7,639,033"
"=""00881""",國泰台灣科技龍頭,"45,000","285,100","-240,100",0,0,0,0,0,0,"7,715,776","19,000",0,"19,000","9,352,192","1,655,416","7,696,776","7,475,676"
3231,緯創            ,"254,940,370","265,277,927","-10,337,557",0,0,0,"21,484,124","1,443,000","20,041,124","-2,601,235","523,267","1,985,993","-1,462,726","138,163","1,276,672","-1,138,509","7,102,332"
2317,鴻海            ,"34,305,537","28,730,345","5,575,192",0,0,0,"5,000","7,860","-2,860","894,272","1,395,000","408,000","987,000","164,272","257,000","-92,728","6,466,604"
"=""00891""",中信關鍵半導體  ,"622,372","562,000","60,372",0,0,0,0,0,0,"6,375,318","735,000",0,"735,000","7,326,043","1,685,725","5,640,318","6,435,690"
2834,臺企銀          ,"16,471,441","13,225,094","3,246,347",0,0,0,0,"31,415","-31,415","1,221,000","1,226,000","26,000","1,200,000","49,000","28,000","21,000","4,435,932"
"=""00712""",復華富時不動產  ,"11,587,000","196,000","11,391,000",0,0,0,0,0,0,"-6,955,990",0,0,0,"2,618,000","9,573,990","-6,955,990","4,435,010"
2885,元大金          ,"29,725,761","25,246,087","4,479,674",0,0,0,"72,000","46,687","25,313","-187,508","55,462","67,000","-11,538","50,000","225,970","-175,970","4,317,479"
"=""00895""",富邦未來車      ,"1,845,000","23,000","1,822,000",0,0,0,0,0,0,"2,088,254",0,0,0,"3,395,254","1,307,000","2,088,254","3,910,254"
"=""00900""",富邦特選高股息30,0,"516,000","-516,000",0,0,0,0,"800,000","-800,000","5,094,179",0,0,0,"6,989,206","1,895,027","5,094,179","3,778,179"
2328,廣宇            ,"5,882,000","3,233,000","2,649,000",0,0,0,0,"4,000","-4,000","698,379","426,000","152,621","273,379","498,000","73,000","425,000","3,343,379"
1905,華紙            ,"5,060,000","2,003,000","3,057,000",0,0,0,"70,000",0,"70,000","116,629","119,371","2,742","116,629",0,0,0,"3,243,629"
"=""034796""",臻鼎元大59購02  ,0,0,0,0,0,0,0,0,0,"3,182,000",0,0,0,"3,231,000","49,000","3,182,000","3,182,000"
2324,仁寶            ,"52,480,869","42,253,852","10,227,017",0,0,0,"179,000","7,580,287","-7,401,287","351,186","434,186","18,000","416,186","28,000","93,000","-65,000","3,176,916"
"=""00830""",國泰費城半導體  ,"1,454,000","18,200","1,435,800",0,0,0,0,0,0,"1,722,634",0,0,0,"3,519,634","1,797,000","1,722,634","3,158,434"
"=""0050""",元大台灣50      ,"2,978,605","2,910,000","68,605",0,0,0,0,0,0,"3,051,054","1,303,669","110,000","1,193,669","2,660,779","803,394","1,857,385","3,119,659"
2344,華邦電          ,"19,002,234","15,129,028","3,873,206",0,0,0,0,"2,320,204","-2,320,204","1,506,305","1,192,305","97,000","1,095,305","694,000","283,000","411,000","3,059,307"
2301,光寶科          ,"26,823,332","29,975,072","-3,151,740",0,0,0,"7,384,000","1,428,098","5,955,902","179,625","568,319","150,361","417,958","146,683","385,016","-238,333","2,983,787"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"2,920,061",0,0,0,"5,512,061","2,592,000","2,920,061","2,920,061"
2489,瑞軒            ,"3,157,000","732,000","2,425,000",0,0,0,"285,000",0,"285,000","202,003","206,003","4,000","202,003",0,0,0,"2,912,003"
