證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3481,群創            ,"61,817,666","14,319,666","47,498,000",0,0,0,"20,017,000","11,000","20,006,000","4,218,477","1,231,000","478,000","753,000","5,234,477","1,769,000","3,465,477","71,722,477"
2409,友達            ,"41,679,522","20,798,114","20,881,408",0,0,0,"2,568,000","13,356","2,554,644","659,162","1,376,998","196,000","1,180,998","916,275","1,438,111","-521,836","24,095,214"
2882,國泰金          ,"21,777,628","8,912,992","12,864,636",0,0,0,"958,033","128,000","830,033","349,290","669,290","531,000","138,290","241,000","30,000","211,000","14,043,959"
"=""00673R""",期元大S&P原油反1,0,0,0,0,0,0,0,0,0,"13,169,000",0,0,0,"17,107,000","3,938,000","13,169,000","13,169,000"
2883,凱基金          ,"9,312,000","1,741,816","7,570,184",0,0,0,"3,011,717","39,000","2,972,717","585,000",0,"6,000","-6,000","592,000","1,000","591,000","11,127,901"
"=""00632R""",元大台灣50反1   ,"499,000","30,164,000","-29,665,000",0,0,0,0,0,0,"39,369,130","4,110,000","3,250,000","860,000","57,635,130","19,126,000","38,509,130","9,704,130"
2881,富邦金          ,"7,632,790","1,515,914","6,116,876",0,0,0,"762,730","45,343","717,387","223,252","267,252","35,000","232,252","148,000","157,000","-9,000","7,057,515"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"7,042,000",0,0,0,"8,427,000","1,385,000","7,042,000","7,042,000"
1605,華新            ,"25,519,951","23,096,656","2,423,295",0,0,0,"1,015,089","10,402","1,004,687","2,383,697","1,843,530","528,762","1,314,768","1,933,159","864,230","1,068,929","5,811,679"
1101,台泥            ,"9,338,000","5,735,142","3,602,858",0,0,0,"1,262,373","14,454","1,247,919","111,918","51,000","170,000","-119,000","412,198","181,280","230,918","4,962,695"
2887,台新新光金      ,"5,778,000","1,327,991","4,450,009",0,0,0,"130,769","1,000","129,769","25,000",0,"23,000","-23,000","55,000","7,000","48,000","4,604,778"
2888,新光金          ,"5,710,000","1,697,082","4,012,918",0,0,0,"81,279",0,"81,279","126,414","40,471","66,000","-25,529","246,000","94,057","151,943","4,220,611"
2834,臺企銀          ,"4,678,000","546,165","4,131,835",0,0,0,"14,340",0,"14,340","-21,151","34,849","65,000","-30,151","48,000","39,000","9,000","4,125,024"
1314,中石化          ,"4,039,000","250,000","3,789,000",0,0,0,0,0,0,"92,000","16,000","6,000","10,000","87,000","5,000","82,000","3,881,000"
2208,台船            ,"3,952,000","367,000","3,585,000",0,0,0,0,0,0,"-3,237","8,763","12,000","-3,237",0,0,0,"3,581,763"
"=""033544""",華新統一58購04  ,0,0,0,"3,900,000","111,000","3,789,000",0,0,0,"3,489,000",0,0,0,"3,900,000","411,000","3,489,000","3,489,000"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,"3,301,993",0,0,0,"5,890,010","2,588,017","3,301,993","3,301,993"
1519,華城            ,"4,590,000","2,007,000","2,583,000",0,0,0,"110,000","1,000","109,000","530,220","89,000","90,444","-1,444","620,664","89,000","531,664","3,222,220"
"=""035147""",中興電元大54購02,0,0,0,0,0,0,0,0,0,"3,045,000",0,0,0,"3,286,000","241,000","3,045,000","3,045,000"
"=""034062""",臻鼎群益53購06  ,0,0,0,0,0,0,0,0,0,"2,902,000",0,0,0,"3,103,000","201,000","2,902,000","2,902,000"
"=""07819P""",台灣50台新49售03,0,0,0,0,0,0,0,0,0,"2,832,000",0,0,0,"2,932,000","100,000","2,832,000","2,832,000"
"=""05509P""",臺股指國票45售06,0,0,0,0,0,0,0,0,0,"2,779,000",0,0,0,"3,404,000","625,000","2,779,000","2,779,000"
"=""05664P""",台積電富邦45售13,0,0,0,0,0,0,0,0,0,"2,731,000",0,0,0,"2,939,000","208,000","2,731,000","2,731,000"
2317,鴻海            ,"13,277,916","10,440,555","2,837,361",0,0,0,"80,000","207,441","-127,441","18,000","25,000","43,000","-18,000","189,000","153,000","36,000","2,727,920"
"=""081883""",聯鈞元富4B購02  ,0,0,0,0,0,0,0,0,0,"2,674,000",0,0,0,"2,674,000",0,"2,674,000","2,674,000"
3022,威強電          ,"3,509,005","1,228,000","2,281,005",0,0,0,0,0,0,"337,171","15,835","9,000","6,835","337,336","7,000","330,336","2,618,176"
6116,彩晶            ,"8,340,000","6,533,000","1,807,000",0,0,0,0,0,0,"711,612","138,000","65,000","73,000","1,214,612","576,000","638,612","2,518,612"
"=""04740P""",上証2X群益4A售02,0,0,0,0,0,0,0,0,0,"2,450,000",0,0,0,"4,125,000","1,675,000","2,450,000","2,450,000"
"=""081815""",台積電元大4B購28,0,0,0,"2,397,000",0,"2,397,000",0,0,0,"2,397,000",0,0,0,"2,397,000",0,"2,397,000","2,397,000"
3231,緯創            ,"7,575,000","5,262,000","2,313,000",0,0,0,"115,000","61,000","54,000","29,000",0,"6,000","-6,000","50,000","15,000","35,000","2,396,000"
"=""082539""",勤誠元富51購02  ,0,0,0,0,0,0,0,0,0,"2,378,000",0,0,0,"2,408,000","30,000","2,378,000","2,378,000"
2324,仁寶            ,"2,493,000","3,062,967","-569,967",0,0,0,"2,642,000",0,"2,642,000","297,000","256,000","8,000","248,000","76,000","27,000","49,000","2,369,033"
"=""060014""",緯穎永豐46購05  ,0,0,0,0,0,0,0,0,0,"2,369,000",0,0,0,"2,440,000","71,000","2,369,000","2,369,000"
"=""03569B""",臺股指元大26熊08,"10,000",0,"10,000",0,0,0,0,0,0,"2,332,000",0,0,0,"2,783,000","451,000","2,332,000","2,342,000"
2014,中鴻            ,"4,161,500","1,555,000","2,606,500",0,0,0,0,"269,000","-269,000","-12,487","135,823","121,000","14,823","12,000","39,310","-27,310","2,325,013"
"=""03027P""",電子類群益3C售10,0,0,0,0,0,0,0,0,0,"2,186,000",0,0,0,"2,186,000",0,"2,186,000","2,186,000"
