證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""009802""",富邦旗艦50      ,"9,873,250","277,610","9,595,640",0.0,0.0,0.0,0,0,0,"40,031,511",0,0,0,"40,169,511","138,000","40,031,511","49,627,151"
3481,群創            ,"53,778,207","18,171,861","35,606,346",0.0,0.0,0.0,0,"33,000","-33,000","1,636,864","879,000","44,000","835,000","1,191,864","390,000","801,864","37,210,210"
2002,中鋼            ,"33,714,322","5,265,361","28,448,961",0.0,0.0,0.0,"36,000","151,000","-115,000","2,957,873","1,857,461","20,000","1,837,461","1,175,723","55,311","1,120,412","31,291,834"
"=""00637L""",元大滬深300正2  ,"10,017,000","658,000","9,359,000",0.0,0.0,0.0,0,0,0,"19,906,254","2,580,000",0,"2,580,000","24,409,373","7,083,119","17,326,254","29,265,254"
"=""00940""",元大台灣價值高息,"491,000","433,000","58,000",0.0,0.0,0.0,0,0,0,"24,190,246",0,"300,000","-300,000","26,965,324","2,475,078","24,490,246","24,248,246"
2317,鴻海            ,"31,710,658","13,321,239","18,389,419",0.0,0.0,0.0,"1,798,000","253,000","1,545,000","2,993,622","2,145,439","126,000","2,019,439","1,072,084","97,901","974,183","22,928,041"
2834,臺企銀          ,"24,755,348","4,320,123","20,435,225",0.0,0.0,0.0,0,"225,000","-225,000","1,231,121","1,095,000",0,"1,095,000","138,121","2,000","136,121","21,441,346"
"=""00929""",復華台灣科技優息,"213,054","232,156","-19,102",0.0,0.0,0.0,0,0,0,"20,848,839",0,0,0,"22,755,839","1,907,000","20,848,839","20,829,737"
1802,台玻            ,"24,755,311","6,102,000","18,653,311",0.0,0.0,0.0,0,0,0,"1,652,611","1,989,262","361,000","1,628,262","300,796","276,447","24,349","20,305,922"
"=""00919""",群益台灣精選高息,"6,236,968","402,474","5,834,494",0.0,0.0,0.0,0,0,0,"9,093,253","1,629,000",0,"1,629,000","12,413,804","4,949,551","7,464,253","14,927,747"
