證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00929""",復華台灣科技優息,"1,108,124","2,692,250","-1,584,126",0.0,0.0,0.0,0,0,0,"28,439,423","18,000","1,641,000","-1,623,000","33,399,824","3,337,401","30,062,423","26,855,297"
2332,友訊            ,"38,149,856","23,518,226","14,631,630",0.0,0.0,0.0,0,"800,000","-800,000","4,935,875","4,339,968","1,480,870","2,859,098","2,313,964","237,187","2,076,777","18,767,505"
"=""00940""",元大台灣價值高息,"1,947,000","2,653,350","-706,350",0.0,0.0,0.0,0,0,0,"16,598,461",0,0,0,"21,153,000","4,554,539","16,598,461","15,892,111"
2609,陽明            ,"26,036,541","79,530,334","-53,493,793",0.0,0.0,0.0,"63,329,190","437,697","62,891,493","1,088,407","634,000","347,000","287,000","997,185","195,778","801,407","10,486,107"
"=""00680L""",元大美債20正2   ,"867,000","1,378,000","-511,000",0.0,0.0,0.0,0,0,0,"10,735,871",0,"933,000","-933,000","27,980,239","16,311,368","11,668,871","10,224,871"
"=""00632R""",元大台灣50反1   ,"418,000","2,731,000","-2,313,000",0.0,0.0,0.0,0,0,0,"11,933,507","120,000","835,000","-715,000","14,625,507","1,977,000","12,648,507","9,620,507"
"=""00673R""",期元大S&P原油反1,"505,000",0,"505,000",0.0,0.0,0.0,0,0,0,"9,042,629",0,0,0,"9,198,277","155,648","9,042,629","9,547,629"
"=""00664R""",國泰臺灣加權反1 ,"12,000",0,"12,000",0.0,0.0,0.0,0,0,0,"7,982,197",0,"3,500,000","-3,500,000","13,024,197","1,542,000","11,482,197","7,994,197"
"=""00676R""",富邦臺灣加權反1 ,0,"138,000","-138,000",0.0,0.0,0.0,0,0,0,"8,077,000",0,0,0,"13,060,000","4,983,000","8,077,000","7,939,000"
6285,啟��            ,"9,645,999","6,891,546","2,754,453",0.0,0.0,0.0,"4,978,000","4,194","4,973,806","192,460","442,862","566,031","-123,169","468,871","153,242","315,629","7,920,719"
"=""00934""",中信成長高股息  ,"34,000","532,000","-498,000",0.0,0.0,0.0,0,0,0,"6,608,813",0,0,0,"8,311,312","1,702,499","6,608,813","6,110,813"
3019,亞光            ,"20,229,983","13,068,607","7,161,376",0.0,0.0,0.0,0,0,0,"-1,405,607","432,689","1,451,786","-1,019,097","28,874","415,384","-386,510","5,755,769"
5388,中磊            ,"7,539,063","8,517,011","-977,948",0.0,0.0,0.0,"5,077,000","5,000","5,072,000","237,327","399,519","344,090","55,429","373,326","191,428","181,898","4,331,379"
"=""00665L""",富邦�琤肭磪囓�2 ,"2,962,000","3,055,000","-93,000",0.0,0.0,0.0,0,0,0,"4,341,647",0,"100,000","-100,000","10,671,249","6,229,602","4,441,647","4,248,647"
5876,上海商銀        ,"13,123,618","49,303,565","-36,179,947",0.0,0.0,0.0,"45,624,464","5,627,000","39,997,464","43,626","76,505","118,879","-42,374","155,000","69,000","86,000","3,861,143"
"=""00753L""",中信中國50正2   ,"6,975,000","4,187,000","2,788,000",0.0,0.0,0.0,0,0,0,"1,050,190",0,0,0,"3,592,346","2,542,156","1,050,190","3,838,190"
2374,佳能            ,"30,501,292","27,389,000","3,112,292",0.0,0.0,0.0,0,0,0,"318,714","64,000","97,137","-33,137","954,763","602,912","351,851","3,431,006"
"=""035253""",台虹元富53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,406,000",0,0,0,"3,526,000","120,000","3,406,000","3,406,000"
8028,昇陽半導體      ,"5,631,894","2,677,505","2,954,389",0.0,0.0,0.0,0,"200,000","-200,000","279,228","26,659","36,816","-10,157","397,308","107,923","289,385","3,033,617"
"=""032178""",緯穎群益4B購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,960,000",0,0,0,"3,280,000","320,000","2,960,000","2,960,000"
2324,仁寶            ,"15,731,946","11,280,148","4,451,798",0.0,0.0,0.0,"1,518,000","3,940,699","-2,422,699","838,735","273,252","122,000","151,252","759,483","72,000","687,483","2,867,834"
"=""045267""",金像電元大55購04,0,0,0,0.0,0.0,0.0,0,0,0,"2,520,000",0,0,0,"2,520,000",0,"2,520,000","2,520,000"
"=""032067""",臺指反凱基58購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,368,000",0,0,0,"2,368,000",0,"2,368,000","2,368,000"
6215,和椿            ,"5,315,000","2,982,200","2,332,800",0.0,0.0,0.0,0,0,0,"12,118","12,118",0,"12,118",0,0,0,"2,344,918"
"=""08463T""",臺股指富邦43售12,0,0,0,0.0,0.0,0.0,0,0,0,"2,330,000",0,0,0,"2,432,000","102,000","2,330,000","2,330,000"
"=""042398""",SGBR2X群益54購05,0,0,0,0.0,0.0,0.0,0,0,0,"2,303,000",0,0,0,"2,313,000","10,000","2,303,000","2,303,000"
3704,合勤控          ,"4,909,092","2,566,022","2,343,070",0.0,0.0,0.0,0,0,0,"-54,461","21,000","86,000","-65,000","69,607","59,068","10,539","2,288,609"
2353,宏��            ,"5,075,780","8,903,444","-3,827,664",0.0,0.0,0.0,"6,177,000","522,809","5,654,191","445,535","244,000","76,000","168,000","346,389","68,854","277,535","2,272,062"
"=""05188P""",緯穎國票44售06  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,216,000",0,0,0,"2,216,000",0,"2,216,000","2,216,000"
3380,明泰            ,"4,117,315","1,978,000","2,139,315",0.0,0.0,0.0,0,"7,000","-7,000","51,803","20,000","45,443","-25,443","94,058","16,812","77,246","2,184,118"
