證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2303,聯電            ,"48,643,200","17,683,539","30,959,661",0,0,0,"7,402,000","166,130","7,235,870","-1,538,066","696,152","1,262,000","-565,848","635,782","1,608,000","-972,218","36,657,465"
"=""00632R""",元大台灣50反1   ,"44,575,000","3,153,000","41,422,000",0,0,0,0,0,0,"-20,632,518","2,710,000","200,000","2,510,000","44,251,000","67,393,518","-23,142,518","20,789,482"
"=""074025""",欣興元富4C購01  ,0,0,0,0,0,0,0,0,0,"15,361,000",0,0,0,"16,491,000","1,130,000","15,361,000","15,361,000"
2834,臺企銀          ,"19,600,396","6,118,350","13,482,046",0,0,0,0,0,0,"-49,335","21,000",0,"21,000","190,665","261,000","-70,335","13,432,711"
2330,台積電          ,"25,821,744","12,423,614","13,398,130",0,0,0,"597,000","83,378","513,622","-615,729","380,000","859,000","-479,000","108,271","245,000","-136,729","13,296,023"
"=""00878""",國泰永續高股息  ,"4,903,789","842,000","4,061,789",0,0,0,0,0,0,"7,341,872",0,0,0,"11,741,000","4,399,128","7,341,872","11,403,661"
2344,華邦電          ,"14,288,772","3,695,000","10,593,772",0,0,0,0,"33,000","-33,000","602,176","40,000","61,000","-21,000","728,176","105,000","623,176","11,162,948"
"=""00893""",國泰智能電動車  ,"6,867,000","408,000","6,459,000",0,0,0,0,0,0,"4,025,217",0,"447,000","-447,000","8,432,000","3,959,783","4,472,217","10,484,217"
3481,群創            ,"21,994,200","11,714,035","10,280,165",0,0,0,0,"8,000","-8,000","-86,921","38,000","10,000","28,000","57,079","172,000","-114,921","10,185,244"
6770,力積電          ,"12,229,950","3,822,000","8,407,950",0,0,0,"169,000","8,276","160,724","89,000","150,000","50,000","100,000","302,000","313,000","-11,000","8,657,674"
2888,新光金          ,"16,002,700","7,540,000","8,462,700",0,0,0,"1,000",0,"1,000","55,000","124,000","76,000","48,000","47,000","40,000","7,000","8,518,700"
2883,凱基金          ,"15,055,150","6,466,029","8,589,121",0,0,0,"54,000","26,000","28,000","-212,993","109,000","67,000","42,000","39,000","293,993","-254,993","8,404,128"
"=""07819P""",台灣50台新49售03,0,0,0,0,0,0,0,0,0,"8,116,000",0,0,0,"8,127,000","11,000","8,116,000","8,116,000"
"=""0056""",元大高股息      ,"5,920,507","523,999","5,396,508",0,0,0,0,0,0,"2,644,715","26,000","50,000","-24,000","3,955,365","1,286,650","2,668,715","8,041,223"
2885,元大金          ,"11,061,728","3,285,119","7,776,609",0,0,0,"13,000","70,000","-57,000","-318,000","64,000","350,000","-286,000","26,000","58,000","-32,000","7,401,609"
2890,永豐金          ,"15,279,342","7,956,640","7,322,702",0,0,0,"12,000","31,000","-19,000","-253,000",0,"106,000","-106,000",0,"147,000","-147,000","7,050,702"
"=""00673R""",期元大S&P原油反1,"80,000","614,000","-534,000",0,0,0,0,0,0,"7,429,000",0,0,0,"8,851,000","1,422,000","7,429,000","6,895,000"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"6,813,000",0,0,0,"10,566,000","3,753,000","6,813,000","6,813,000"
"=""0050""",元大台灣50      ,"3,862,416","574,085","3,288,331",0,0,0,"600,000",0,"600,000","2,575,551","1,143,000","192,000","951,000","3,155,714","1,531,163","1,624,551","6,463,882"
3711,日月光投控      ,"10,066,666","4,364,500","5,702,166",0,0,0,"335,000","45,242","289,758","25,502","327,478","74,000","253,478","12,116","240,092","-227,976","6,017,426"
2892,第一金          ,"11,453,694","5,576,317","5,877,377",0,0,0,"12,000",0,"12,000","52,363","46,000","2,000","44,000","16,000","7,637","8,363","5,941,740"
2887,台新新光金      ,"10,010,851","4,547,770","5,463,081",0,0,0,"13,000",0,"13,000","62,000","3,000","78,000","-75,000","137,000",0,"137,000","5,538,081"
4961,天鈺            ,"6,070,991","1,542,700","4,528,291",0,0,0,"930,000",0,"930,000","16,000","34,000","40,000","-6,000","235,000","213,000","22,000","5,474,291"
3231,緯創            ,"9,384,000","4,151,000","5,233,000",0,0,0,"165,000","22,000","143,000","-76,928","53,072","61,000","-7,928","40,000","109,000","-69,000","5,299,072"
5880,合庫金          ,"11,114,611","6,055,330","5,059,281",0,0,0,"12,000",0,"12,000","11,468","30,000",0,"30,000","22,991","41,523","-18,532","5,082,749"
"=""00891""",中信關鍵半導體  ,"2,927,000","222,500","2,704,500",0,0,0,0,0,0,"2,143,494","15,000",0,"15,000","3,740,162","1,611,668","2,128,494","4,847,994"
2801,彰銀            ,"6,880,900","2,089,000","4,791,900",0,0,0,"6,000",0,"6,000","17,010",0,"2,000","-2,000","19,010",0,"19,010","4,814,910"
"=""084333""",穎崴群益52購05  ,0,0,0,0,0,0,0,0,0,"4,758,000",0,0,0,"4,758,000",0,"4,758,000","4,758,000"
2880,華南金          ,"8,081,900","3,432,000","4,649,900",0,0,0,"10,000",0,"10,000","-18,364","4,000",604,"3,396","20,000","41,760","-21,760","4,641,536"
2002,中鋼            ,"11,421,600","9,539,000","1,882,600",0,0,0,"2,692,000","17,420","2,674,580","-243,957","81,043","228,000","-146,957","165,000","262,000","-97,000","4,313,223"
2886,兆豐金          ,"9,626,575","5,388,800","4,237,775",0,0,0,"13,000",0,"13,000","-57,489","6,000","66,489","-60,489","24,000","21,000","3,000","4,193,286"
"=""084077""",欣興國泰51購03  ,0,0,0,0,0,0,0,0,0,"4,151,000",0,0,0,"4,151,000",0,"4,151,000","4,151,000"
"=""00881""",國泰台灣科技龍頭,"1,772,190","179,000","1,593,190",0,0,0,0,0,0,"2,451,597","10,000","50,000","-40,000","4,758,427","2,266,830","2,491,597","4,044,787"
