證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3715,定穎投控        ,"31,742,635","10,023,800","21,718,835",0.0,0.0,0.0,"45,000",0,"45,000","652,447","167,000","12,000","155,000","741,807","244,360","497,447","22,416,282"
6770,力積電          ,"69,066,819","53,673,492","15,393,327",0.0,0.0,0.0,"8,000","16,000","-8,000","4,993,217","3,018,284","1,982,000","1,036,284","4,460,644","503,711","3,956,933","20,378,544"
"=""00715L""",期街口布蘭特正2 ,"3,991,000","78,000","3,913,000",0.0,0.0,0.0,0,0,0,"13,182,118",0,0,0,"15,451,927","2,269,809","13,182,118","17,095,118"
"=""00919""",群益台灣精選高息,"9,128,507","1,271,449","7,857,058",0.0,0.0,0.0,0,0,0,"8,887,897",0,0,0,"10,731,968","1,844,071","8,887,897","16,744,955"
"=""00753L""",中信中國50正2   ,"5,092,000","1,136,000","3,956,000",0.0,0.0,0.0,0,0,0,"12,688,035",0,0,0,"13,162,863","474,828","12,688,035","16,644,035"
"=""00665L""",富邦�琤肭磪囓�2 ,"1,787,000","355,000","1,432,000",0.0,0.0,0.0,0,0,0,"14,055,276",0,0,0,"16,410,757","2,355,481","14,055,276","15,487,276"
2867,三商壽          ,"18,193,000","3,726,000","14,467,000",0.0,0.0,0.0,0,0,0,"33,000","37,000","4,000","33,000",0,0,0,"14,500,000"
2408,南亞科          ,"42,407,298","33,732,724","8,674,574",0.0,0.0,0.0,"163,000","6,000","157,000","3,834,272","2,345,000","185,000","2,160,000","2,070,007","395,735","1,674,272","12,665,846"
3013,晟銘電          ,"14,871,100","3,191,300","11,679,800",0.0,0.0,0.0,"141,000",0,"141,000","419,656","150,994","77,000","73,994","539,343","193,681","345,662","12,240,456"
"=""00882""",中信中國高股息  ,"922,000","149,000","773,000",0.0,0.0,0.0,0,0,0,"10,702,041",0,0,0,"10,844,397","142,356","10,702,041","11,475,041"
8112,至上            ,"24,873,400","18,137,140","6,736,260",0.0,0.0,0.0,"1,516,000",0,"1,516,000","2,943,841","3,490,031","1,416,878","2,073,153","926,053","55,365","870,688","11,196,101"
2883,凱基金          ,"16,665,735","8,284,644","8,381,091",0.0,0.0,0.0,"1,400,449","400,000","1,000,449","549,000","127,000",0,"127,000","422,000",0,"422,000","9,930,540"
2633,台灣高鐵        ,"11,809,000","2,476,000","9,333,000",0.0,0.0,0.0,0,"10,000","-10,000","112,892","106,892","4,000","102,892","10,000",0,"10,000","9,435,892"
"=""00881""",國泰台灣科技龍頭,"5,669,158","210,000","5,459,158",0.0,0.0,0.0,0,0,0,"3,318,187","650,000",0,"650,000","5,017,913","2,349,726","2,668,187","8,777,345"
"=""00712""",復華富時不動產  ,"5,615,000","1,000","5,614,000",0.0,0.0,0.0,0,0,0,"2,772,209",0,0,0,"5,836,999","3,064,790","2,772,209","8,386,209"
2329,華泰            ,"10,308,000","2,367,000","7,941,000",0.0,0.0,0.0,0,0,0,"254,521","100,245","246,000","-145,755","413,523","13,247","400,276","8,195,521"
2374,佳能            ,"15,400,119","7,415,240","7,984,879",0.0,0.0,0.0,0,0,0,"98,104","99,491","61,643","37,848","251,951","191,695","60,256","8,082,983"
6505,台塑化          ,"10,485,760","3,228,260","7,257,500",0.0,0.0,0.0,"148,260","6,000","142,260","107,344","335,000","196,000","139,000","583,870","615,526","-31,656","7,507,104"
1326,台化            ,"12,589,269","5,233,140","7,356,129",0.0,0.0,0.0,0,"17,000","-17,000","-13,649","272,000","184,084","87,916","366,455","468,020","-101,565","7,325,480"
2801,彰銀            ,"12,108,775","5,163,814","6,944,961",0.0,0.0,0.0,0,0,0,"110,000","143,000",0,"143,000",0,"33,000","-33,000","7,054,961"
"=""031522""",大亞凱基52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"6,913,000",0,0,0,"7,047,000","134,000","6,913,000","6,913,000"
6919,康霈*           ,"11,122,796","4,619,555","6,503,241",0.0,0.0,0.0,217,"30,000","-29,783","47,644","36,000",0,"36,000","13,644","2,000","11,644","6,521,102"
"=""03404U""",材料群益52售11  ,0,0,0,0.0,0.0,0.0,0,0,0,"6,260,000",0,0,0,"6,260,000",0,"6,260,000","6,260,000"
2834,臺企銀          ,"7,659,000","1,540,584","6,118,416",0.0,0.0,0.0,0,0,0,"118,000","118,000",0,"118,000","1,000","1,000",0,"6,236,416"
8046,南電            ,"15,704,045","10,277,383","5,426,662",0.0,0.0,0.0,"1,000",0,"1,000","198,471","359,300","546,300","-187,000","650,868","265,397","385,471","5,626,133"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,0.0,0.0,0.0,0,0,0,"5,471,253",0,"50,000","-50,000","7,085,000","1,563,747","5,521,253","5,471,253"
3711,日月光投控      ,"15,129,210","11,101,980","4,027,230",0.0,0.0,0.0,"640,389","87,000","553,389","700,403","188,000","72,053","115,947","672,477","88,021","584,456","5,281,022"
1802,台玻            ,"13,903,000","6,918,000","6,985,000",0.0,0.0,0.0,0,"1,600,000","-1,600,000","-108,290","695,341","767,420","-72,079","562,937","599,148","-36,211","5,276,710"
2344,華邦電          ,"3,028,250","2,098,505","929,745",0.0,0.0,0.0,0,0,0,"4,113,450","2,769,000","98,460","2,670,540","1,455,426","12,516","1,442,910","5,043,195"
"=""00940""",元大台灣價值高息,"2,187,000","3,691,000","-1,504,000",0.0,0.0,0.0,0,0,0,"6,514,378",0,0,0,"8,708,000","2,193,622","6,514,378","5,010,378"
2891,中信金          ,"14,993,006","10,415,856","4,577,150",0.0,0.0,0.0,"925,862","539,000","386,862","-16,539","149,000","224,462","-75,462","423,711","364,788","58,923","4,947,473"
1301,台塑            ,"9,544,809","4,543,000","5,001,809",0.0,0.0,0.0,"5,918",0,"5,918","-70,167","97,000","34,007","62,993","420,711","553,871","-133,160","4,937,560"
2515,中工            ,"4,372,000","443,151","3,928,849",0.0,0.0,0.0,0,0,0,"577,187","150,187","10,000","140,187","437,000",0,"437,000","4,506,036"
"=""00650L""",復華香港正2     ,"1,444,000","499,000","945,000",0.0,0.0,0.0,0,0,0,"3,330,836",0,0,0,"4,149,324","818,488","3,330,836","4,275,836"
"=""041627""",緯穎永豐54購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"4,132,000",0,0,0,"4,199,000","67,000","4,132,000","4,132,000"
"=""081288""",祥碩富邦51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"4,116,000",0,0,0,"4,116,000",0,"4,116,000","4,116,000"
5880,合庫金          ,"6,135,362","2,334,319","3,801,043",0.0,0.0,0.0,"15,289",0,"15,289","224,000","117,000",0,"117,000","109,000","2,000","107,000","4,040,332"
1102,亞泥            ,"5,769,000","1,756,000","4,013,000",0.0,0.0,0.0,"120,048","346,000","-225,952","87,261","33,000","6,000","27,000","62,283","2,022","60,261","3,874,309"
2027,大成鋼          ,"4,732,576","1,122,106","3,610,470",0.0,0.0,0.0,0,"60,000","-60,000","123,344","139,180","54,227","84,953","117,391","79,000","38,391","3,673,814"
"=""05828U""",材料元富53售06  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,554,000",0,0,0,"3,554,000",0,"3,554,000","3,554,000"
1101,台泥            ,"7,447,603","4,059,055","3,388,548",0.0,0.0,0.0,0,0,0,"35,452","207,000","120,000","87,000","102,469","154,017","-51,548","3,424,000"
1303,南亞            ,"17,839,985","16,106,080","1,733,905",0.0,0.0,0.0,"7,078",0,"7,078","1,636,715","1,148,142","811,334","336,808","2,953,814","1,653,907","1,299,907","3,377,698"
"=""00922""",國泰台灣領袖50  ,"69,154","44,000","25,154",0.0,0.0,0.0,0,0,0,"3,349,311",0,0,0,"4,707,467","1,358,156","3,349,311","3,374,465"
2890,永豐金          ,"15,028,657","12,522,183","2,506,474",0.0,0.0,0.0,"886,606","446,000","440,606","308,055","148,000",212,"147,788","222,519","62,252","160,267","3,255,135"
"=""009801""",中信美國創新科技,"1,524,170","61,000","1,463,170",0.0,0.0,0.0,0,0,0,"1,789,824",0,0,0,"3,894,001","2,104,177","1,789,824","3,252,994"
9907,統一實          ,"5,184,000","2,147,000","3,037,000",0.0,0.0,0.0,0,0,0,"191,364","115,000",0,"115,000","76,365",1,"76,364","3,228,364"
3037,欣興            ,"9,862,904","7,249,350","2,613,554",0.0,0.0,0.0,"249,302",0,"249,302","351,211","337,401","491,821","-154,420","602,050","96,419","505,631","3,214,067"
"=""070193""",晟銘電統一53購01,0,0,0,0.0,0.0,0.0,0,0,0,"3,000,000",0,0,0,"3,000,000",0,"3,000,000","3,000,000"
2421,建準            ,"14,007,291","11,277,319","2,729,972",0.0,0.0,0.0,0,0,0,"72,444","445,611","248,364","197,247","271,225","396,028","-124,803","2,802,416"
4763,材料*-KY        ,"3,634,930","1,550,002","2,084,928",0.0,0.0,0.0,"70,000",0,"70,000","638,752","13,000","18,000","-5,000","701,768","58,016","643,752","2,793,680"
"=""030699""",定穎控富邦54購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,756,000",0,0,0,"2,880,000","124,000","2,756,000","2,756,000"
"=""00663L""",國泰臺灣加權正2 ,"299,000","120,000","179,000",0.0,0.0,0.0,0,0,0,"2,555,372",0,0,0,"3,612,611","1,057,239","2,555,372","2,734,372"
2382,廣達            ,"6,180,263","3,728,980","2,451,283",0.0,0.0,0.0,"190,430","25,000","165,430","117,211","93,044","81,129","11,915","105,665",369,"105,296","2,733,924"
2449,京元電子        ,"10,086,360","9,440,086","646,274",0.0,0.0,0.0,"1,591,000","125,000","1,466,000","594,155","353,156","163,749","189,407","748,682","343,934","404,748","2,706,429"
1402,遠東新          ,"5,952,609","2,289,739","3,662,870",0.0,0.0,0.0,0,"69,000","-69,000","-890,099","51,000","902,099","-851,099","18,000","57,000","-39,000","2,703,771"
"=""00927""",群益半導體收益  ,"1,320,000","69,000","1,251,000",0.0,0.0,0.0,0,0,0,"1,430,253",0,0,0,"2,371,566","941,313","1,430,253","2,681,253"
"=""00985B""",群益ESG投等債0-5,0,"4,186,000","-4,186,000",0.0,0.0,0.0,0,0,0,"6,745,631",0,0,0,"9,437,000","2,691,369","6,745,631","2,559,631"
"=""032167""",緯穎永豐52購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,530,000",0,0,0,"2,667,000","137,000","2,530,000","2,530,000"
"=""00984A""",主動安聯台灣高息,"463,000","302,000","161,000",0.0,0.0,0.0,0,0,0,"2,362,692",0,"150,000","-150,000","2,995,878","483,186","2,512,692","2,523,692"
"=""03990C""",T50反1元大56牛03,0,0,0,0.0,0.0,0.0,0,0,0,"2,389,000",0,0,0,"2,400,000","11,000","2,389,000","2,389,000"
2409,友達            ,"16,124,511","13,790,652","2,333,859",0.0,0.0,0.0,"66,065","30,000","36,065","-64,442","65,000","130,000","-65,000","79,000","78,442",558,"2,305,482"
"=""00961""",FT臺灣永續高息  ,"1,521,000","571,000","950,000",0.0,0.0,0.0,0,0,0,"1,300,252",0,0,0,"2,415,371","1,115,119","1,300,252","2,250,252"
"=""063932""",台積電國票4C購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,231,000",0,0,0,"2,356,000","125,000","2,231,000","2,231,000"
"=""04825U""",宏達電元富52售01,0,0,0,0.0,0.0,0.0,0,0,0,"2,226,000",0,0,0,"2,227,000","1,000","2,226,000","2,226,000"
3673,TPK-KY          ,"4,159,000","2,495,000","1,664,000",0.0,0.0,0.0,0,0,0,"413,361","303,240","62,430","240,810","202,178","29,627","172,551","2,077,361"
"=""00904""",新光臺灣半導體30,"66,000","75,000","-9,000",0.0,0.0,0.0,0,0,0,"2,022,992",0,0,0,"2,584,574","561,582","2,022,992","2,013,992"
"=""037661""",旺宏凱基53購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,964,000",0,0,0,"2,098,000","134,000","1,964,000","1,964,000"
"=""00941""",中信上游半導體  ,"3,330,000",0,"3,330,000",0.0,0.0,0.0,0,0,0,"-1,379,456",0,0,0,"1,961,342","3,340,798","-1,379,456","1,950,544"
"=""040212""",台積電凱基54購28,0,0,0,0.0,0.0,0.0,0,0,0,"1,949,000",0,0,0,"1,949,000",0,"1,949,000","1,949,000"
"=""00945B""",凱基美國非投等債,"2,843,000",0,"2,843,000",0.0,0.0,0.0,0,0,0,"-940,294",0,0,0,"2,638,000","3,578,294","-940,294","1,902,706"
"=""030984""",南寶凱基52購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,900,000",0,0,0,"1,900,000",0,"1,900,000","1,900,000"
2368,金像電          ,"6,641,925","5,254,599","1,387,326",0.0,0.0,0.0,"959,000","6,000","953,000","-448,968","130,000","215,000","-85,000","284,384","648,352","-363,968","1,891,358"
"=""037977""",定穎控群益53購04,0,0,0,0.0,0.0,0.0,0,0,0,"1,891,000",0,0,0,"1,891,000",0,"1,891,000","1,891,000"
"=""041635""",國巨兆豐56購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,864,000",0,0,0,"1,968,000","104,000","1,864,000","1,864,000"
"=""077003""",順德元富4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,840,000",0,0,0,"1,840,000",0,"1,840,000","1,840,000"
2498,宏達電          ,"4,748,000","3,188,693","1,559,307",0.0,0.0,0.0,0,0,0,"239,965","41,011","52,000","-10,989","301,641","50,687","250,954","1,799,272"
1504,東元            ,"13,951,030","10,700,981","3,250,049",0.0,0.0,0.0,"11,634","1,175,000","-1,163,366","-322,666","242,772","449,471","-206,699","201,833","317,800","-115,967","1,764,017"
"=""040334""",臺股指中信59購04,0,0,0,0.0,0.0,0.0,0,0,0,"1,706,000",0,0,0,"2,114,000","408,000","1,706,000","1,706,000"
"=""031964""",京元電元大54購03,0,0,0,0.0,0.0,0.0,0,0,0,"1,700,000",0,0,0,"1,700,000",0,"1,700,000","1,700,000"
2634,漢翔            ,"3,174,010","1,556,000","1,618,010",0.0,0.0,0.0,"2,000",0,"2,000","56,781","176,173","73,000","103,173","38,000","84,392","-46,392","1,676,791"
"=""00902""",中信電池及儲能  ,"90,000","143,000","-53,000",0.0,0.0,0.0,0,0,0,"1,666,554",0,0,0,"4,413,430","2,746,876","1,666,554","1,613,554"
2855,統一證          ,"2,453,200","862,063","1,591,137",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,591,137"
"=""034891""",矽力元大54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,578,000",0,0,0,"1,590,000","12,000","1,578,000","1,578,000"
"=""041254""",緯創群益54購10  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,519,000",0,0,0,"1,721,000","202,000","1,519,000","1,519,000"
"=""089276""",亞翔元大51購11  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,506,000",0,0,0,"2,211,000","705,000","1,506,000","1,506,000"
"=""00947""",台新臺灣IC設計  ,"2,708,000","82,000","2,626,000",0.0,0.0,0.0,0,0,0,"-1,121,871",0,0,0,"1,094,072","2,215,943","-1,121,871","1,504,129"
"=""04315U""",川湖國票53售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,500,000",0,0,0,"1,500,000",0,"1,500,000","1,500,000"
"=""00693U""",期街口S&P黃豆   ,0,"24,000","-24,000",0.0,0.0,0.0,0,0,0,"1,517,465","28,000",0,"28,000","1,669,495","180,030","1,489,465","1,493,465"
"=""083081""",群創統一56購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,488,000",0,0,0,"1,528,000","40,000","1,488,000","1,488,000"
"=""030001""",大同凱基51購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,486,000",0,0,0,"1,488,000","2,000","1,486,000","1,486,000"
"=""04770U""",南電統一53售02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,479,000",0,0,0,"1,479,000",0,"1,479,000","1,479,000"
2731,雄獅            ,"1,762,000","396,000","1,366,000",0.0,0.0,0.0,0,0,0,"109,925","19,270","1,000","18,270","116,890","25,235","91,655","1,475,925"
"=""040928""",亞翔元富54購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,472,000",0,0,0,"1,482,000","10,000","1,472,000","1,472,000"
"=""031967""",大立光元大54購03,0,0,0,0.0,0.0,0.0,0,0,0,"1,460,000",0,0,0,"1,522,000","62,000","1,460,000","1,460,000"
"=""088688""",遠東新凱基51購01,0,0,0,0.0,0.0,0.0,0,0,0,"1,442,000",0,0,0,"1,480,000","38,000","1,442,000","1,442,000"
"=""034787""",宏致元大54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,435,000",0,0,0,"1,490,000","55,000","1,435,000","1,435,000"
"=""05888U""",台灣50元富53售13,0,0,0,0.0,0.0,0.0,0,0,0,"1,431,000",0,0,0,"1,533,000","102,000","1,431,000","1,431,000"
"=""041864""",微星富邦54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,429,000",0,0,0,"1,433,000","4,000","1,429,000","1,429,000"
"=""038081""",聯鈞國泰54購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,412,000",0,0,0,"1,445,000","33,000","1,412,000","1,412,000"
"=""00713""",元大台灣高息低波,"178,513","796,000","-617,487",0.0,0.0,0.0,0,"243,000","-243,000","2,229,790",0,0,0,"2,577,000","347,210","2,229,790","1,369,303"
"=""034595""",昇貿元大54購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,362,000",0,0,0,"1,707,000","345,000","1,362,000","1,362,000"
2105,正新            ,"7,483,000","5,838,000","1,645,000",0.0,0.0,0.0,"13,376","417,000","-403,624","120,352","98,000","53,505","44,495","76,001",144,"75,857","1,361,728"
"=""036983""",微星元大54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,357,000",0,0,0,"1,508,000","151,000","1,357,000","1,357,000"
"=""068150""",南亞統一52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,343,000",0,0,0,"1,706,000","363,000","1,343,000","1,343,000"
2369,菱生            ,"3,491,000","2,247,154","1,243,846",0.0,0.0,0.0,0,0,0,"45,021","49,000","5,000","44,000","63,870","62,849","1,021","1,288,867"
1440,南紡            ,"2,204,001","932,000","1,272,001",0.0,0.0,0.0,0,0,0,"15,008","52,008","37,000","15,008",0,0,0,"1,287,009"
"=""070202""",達發統一52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,257,000",0,0,0,"1,257,000",0,"1,257,000","1,257,000"
"=""00985A""",主動野村台灣50  ,"524,000","377,000","147,000",0.0,0.0,0.0,0,0,0,"1,100,703",0,"20,000","-20,000","2,627,218","1,506,515","1,120,703","1,247,703"
"=""084287""",亞力元大4C購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,246,000",0,0,0,"1,246,000",0,"1,246,000","1,246,000"
2882,國泰金          ,"10,300,956","9,731,304","569,652",0.0,0.0,0.0,"614,048",0,"614,048","35,501","209,000","310,000","-101,000","438,033","301,532","136,501","1,219,201"
"=""009802""",富邦旗艦50      ,"351,050","40,000","311,050",0.0,0.0,0.0,0,0,0,"900,203",0,0,0,"2,415,000","1,514,797","900,203","1,211,253"
"=""031285""",建準統一57購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,211,000",0,0,0,"1,307,000","96,000","1,211,000","1,211,000"
"=""00642U""",期元大S&P石油   ,0,0,0,0.0,0.0,0.0,0,0,0,"1,204,763","2,000",0,"2,000","1,372,928","170,165","1,202,763","1,204,763"
"=""033041""",T50反1中信62購02,0,0,0,0.0,0.0,0.0,0,0,0,"1,200,000",0,0,0,"1,200,000",0,"1,200,000","1,200,000"
"=""038016""",創意元富56購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,184,000",0,0,0,"1,309,000","125,000","1,184,000","1,184,000"
"=""032641""",精成科元大54購06,0,0,0,0.0,0.0,0.0,0,0,0,"1,180,000",0,0,0,"1,325,000","145,000","1,180,000","1,180,000"
"=""00929""",復華台灣科技優息,"1,375,029","4,623,000","-3,247,971",0.0,0.0,0.0,0,0,0,"4,426,633",0,0,0,"6,039,172","1,612,539","4,426,633","1,178,662"
