證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00715L""",期街口布蘭特正2 ,"7,551,000","362,000","7,189,000",0.0,0.0,0.0,0,0,0,"44,216,586",0,0,0,"44,585,724","369,138","44,216,586","51,405,586"
"=""00929""",復華台灣科技優息,"31,640,238","1,353,517","30,286,721",0.0,0.0,0.0,0,0,0,"13,875,741","30,000","50,000","-20,000","19,386,738","5,490,997","13,895,741","44,162,462"
2610,華航            ,"45,744,000","46,746,448","-1,002,448",0.0,0.0,0.0,"35,316,000","144,000","35,172,000","1,364,080","1,310,000","962,000","348,000","1,244,004","227,924","1,016,080","35,533,632"
3481,群創            ,"28,427,000","7,769,567","20,657,433",0.0,0.0,0.0,0,0,0,"471,233","356,000","639,000","-283,000","1,182,233","428,000","754,233","21,128,666"
"=""00940""",元大台灣價值高息,"1,480,900","568,000","912,900",0.0,0.0,0.0,0,0,0,"18,020,440",0,0,0,"21,312,440","3,292,000","18,020,440","18,933,340"
"=""00680L""",元大美債20正2   ,"1,127,000","211,000","916,000",0.0,0.0,0.0,0,0,0,"17,779,406",0,"1,500,000","-1,500,000","21,969,000","2,689,594","19,279,406","18,695,406"
2371,大同            ,"24,421,087","13,232,000","11,189,087",0.0,0.0,0.0,"2,000","24,000","-22,000","5,426,538","3,171,493","436,360","2,735,133","2,855,405","164,000","2,691,405","16,593,625"
1802,台玻            ,"21,351,000","12,628,000","8,723,000",0.0,0.0,0.0,0,0,0,"5,222,331","2,443,748","587,136","1,856,612","3,765,719","400,000","3,365,719","13,945,331"
"=""00688L""",國泰20年美債正2 ,"4,000",0,"4,000",0.0,0.0,0.0,0,0,0,"11,604,383",0,"251,000","-251,000","13,664,659","1,809,276","11,855,383","11,608,383"
2312,金寶            ,"29,528,761","22,737,000","6,791,761",0.0,0.0,0.0,0,0,0,"3,338,644","1,232,856","418,350","814,506","3,193,138","669,000","2,524,138","10,130,405"
2618,長榮航          ,"21,198,000","5,162,738","16,035,262",0.0,0.0,0.0,"5,000","6,602,000","-6,597,000","60,215","464,000","237,000","227,000","238,315","405,100","-166,785","9,498,477"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0.0,0.0,0.0,0,0,0,"9,404,008",0,0,0,"10,113,060","709,052","9,404,008","9,404,008"
2330,台積電          ,"21,589,923","14,154,449","7,435,474",0.0,0.0,0.0,"693,000","213,000","480,000","653,930","540,506","47,108","493,398","228,201","67,669","160,532","8,569,404"
"=""00939""",統一台灣高息動能,"1,288,197","3,000","1,285,197",0.0,0.0,0.0,0,0,0,"6,722,269",0,0,0,"8,285,269","1,563,000","6,722,269","8,007,466"
