證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2888,新光金          ,"16,499,455","8,826,800","7,672,655",0,0,0,"65,000",0,"65,000","2,364,000","2,077,000","32,000","2,045,000","442,000","123,000","319,000","10,101,655"
2330,台積電          ,"43,236,495","37,665,067","5,571,428",0,0,0,"541,000","591,400","-50,400","4,565,666","3,347,000","304,000","3,043,000","1,858,633","335,967","1,522,666","10,086,694"
2890,永豐金          ,"19,176,275","12,477,715","6,698,560",0,0,0,"645,000",0,"645,000","1,178,260","1,147,260","10,000","1,137,260","98,000","57,000","41,000","8,521,820"
3481,群創            ,"30,235,386","22,128,147","8,107,239",0,0,0,"39,000","1,880,000","-1,841,000","2,067,822","1,398,000","588,000","810,000","1,790,821","532,999","1,257,822","8,334,061"
2882,國泰金          ,"17,323,579","11,584,817","5,738,762",0,0,0,"407,000","31,000","376,000","1,882,689","1,567,000","177,000","1,390,000","519,638","26,949","492,689","7,997,451"
2317,鴻海            ,"20,491,441","16,221,445","4,269,996",0,0,0,"480,000",0,"480,000","1,618,000","1,383,000","14,000","1,369,000","545,000","296,000","249,000","6,367,996"
2891,中信金          ,"18,533,505","20,384,210","-1,850,705",0,0,0,"5,834,000","138,000","5,696,000","2,507,829","1,915,000","20,000","1,895,000","625,067","12,238","612,829","6,353,124"
"=""03796C""",T50反1元大1B牛01,0,0,0,0,0,0,0,0,0,"5,440,000",0,0,0,"5,490,000","50,000","5,440,000","5,440,000"
2887,台新新光金      ,"9,851,791","6,098,150","3,753,641",0,0,0,"124,000",0,"124,000","1,533,526","1,140,000",0,"1,140,000","398,291","4,765","393,526","5,411,167"
2885,元大金          ,"9,315,651","5,023,374","4,292,277",0,0,0,"431,000","48,000","383,000","219,800","142,000","10,000","132,000","123,000","35,200","87,800","4,895,077"
"=""03171P""",台灣50凱基43售12,0,0,0,0,0,0,0,0,0,"4,609,000",0,0,0,"4,864,000","255,000","4,609,000","4,609,000"
"=""085357""",保瑞凱基4C購03  ,0,0,0,0,0,0,0,0,0,"4,535,000",0,0,0,"4,812,000","277,000","4,535,000","4,535,000"
"=""00664R""",國泰臺灣加權反1 ,"256,000","201,000","55,000",0,0,0,0,0,0,"4,431,441",0,0,0,"5,872,000","1,440,559","4,431,441","4,486,441"
2609,陽明            ,"14,489,612","10,948,325","3,541,287",0,0,0,"24,000",0,"24,000","844,739","1,305,187","962,268","342,919","576,820","75,000","501,820","4,410,026"
"=""083456""",中興電國票52購01,0,0,0,0,0,0,0,0,0,"4,331,000",0,0,0,"4,491,000","160,000","4,331,000","4,331,000"
"=""076613""",日電貿元富4A購02,0,0,0,0,0,0,0,0,0,"4,090,000",0,0,0,"4,092,000","2,000","4,090,000","4,090,000"
2883,凱基金          ,"14,528,881","12,967,826","1,561,055",0,0,0,"758,000",0,"758,000","1,767,857","1,614,857","90,000","1,524,857","300,000","57,000","243,000","4,086,912"
2801,彰銀            ,"5,159,101","2,590,625","2,568,476",0,0,0,"48,000",0,"48,000","1,437,000","1,125,000",0,"1,125,000","313,000","1,000","312,000","4,053,476"
6770,力積電          ,"8,346,630","5,222,625","3,124,005",0,0,0,"61,000","78,000","-17,000","493,360","380,360","14,000","366,360","199,000","72,000","127,000","3,600,365"
2886,兆豐金          ,"9,842,015","7,839,525","2,002,490",0,0,0,"337,000",0,"337,000","1,231,847","1,394,000","292,000","1,102,000","183,195","53,348","129,847","3,571,337"
"=""00712""",復華富時不動產  ,"2,656,002","219,000","2,437,002",0,0,0,0,0,0,"860,844",0,0,0,"1,306,000","445,156","860,844","3,297,846"
2610,華航            ,"10,014,317","7,341,400","2,672,917",0,0,0,"23,000",0,"23,000","465,938","729,000","112,000","617,000","84,000","235,062","-151,062","3,161,855"
