證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2891,中信金          ,"44,716,168","32,664,155","12,052,013",0,0,0,"4,943,000",0,"4,943,000","1,723,494","1,668,343","231,000","1,437,343","795,000","508,849","286,151","18,718,507"
"=""00893""",國泰智能電動車  ,"9,496,000","970,000","8,526,000",0,0,0,0,0,0,"4,805,557",0,"1,999,000","-1,999,000","8,234,598","1,430,041","6,804,557","13,331,557"
2634,漢翔            ,"11,175,000","3,238,000","7,937,000",0,0,0,"2,992,000",0,"2,992,000","72,086","226,625","154,539","72,086",0,0,0,"11,001,086"
2892,第一金          ,"17,362,000","10,863,000","6,499,000",0,0,0,"3,172,000","835,000","2,337,000","-316,883","22,000","9,883","12,117","54,000","383,000","-329,000","8,519,117"
1605,華新            ,"18,827,200","16,704,000","2,123,200",0,0,0,"5,806,000",0,"5,806,000","-1,260,272","399,000","558,000","-159,000","195,000","1,296,272","-1,101,272","6,668,928"
"=""070631""",訊芯富邦4A購01  ,0,0,0,0,0,0,0,0,0,"6,229,000",0,0,0,"13,355,000","7,126,000","6,229,000","6,229,000"
"=""00670L""",富邦NASDAQ正2   ,"876,000","309,000","567,000",0,0,0,0,0,0,"5,302,874",0,0,0,"5,982,097","679,223","5,302,874","5,869,874"
3481,群創            ,"35,158,000","30,410,792","4,747,208",0,0,0,"1,000",0,"1,000","904,621","12,000","1,302,000","-1,290,000","4,294,000","2,099,379","2,194,621","5,652,829"
2206,三陽工業        ,"10,238,000","5,158,000","5,080,000",0,0,0,"397,000",0,"397,000","-4,188","12,000","16,188","-4,188",0,0,0,"5,472,812"
"=""077049""",亞翔群益49購15  ,0,0,0,0,0,0,0,0,0,"4,943,000",0,0,0,"4,982,000","39,000","4,943,000","4,943,000"
