排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"138,536,178","47,072",48.3,49.1,47.9,48.8,,0.0,48.8,48.85
2,1605,華新,"133,588,741","56,504",52.2,54.4,51.6,54.2,+,2.2,54.1,54.2
3,"=""00632R""",元大台灣50反1,"122,526,544","6,587",5.4,5.45,5.39,5.44,+,0.04,5.44,5.45
4,2201,裕隆,"95,001,746","53,123",78.6,82.9,77.9,82.9,+,4.8,82.7,82.9
5,2317,鴻海,"82,451,939","31,359",98.3,101.0,98.2,99.7,+,1.6,99.7,99.8
6,2330,台積電,"79,212,272","74,279",537.0,538.0,521.0,522.0,-,21.0,522.0,523.0
7,"=""00905""",FT臺灣Smart,"72,690,763","14,736",9.76,9.76,9.1,9.2,+,0.01,9.2,9.21
8,"=""00878""",國泰永續高股息,"71,900,204","36,821",17.01,17.03,16.88,16.88,-,0.13,16.87,16.88
9,6282,康舒,"71,858,493","31,573",32.8,35.85,32.7,35.2,+,2.6,35.15,35.2
10,3481,群創,"70,157,147","17,918",11.95,12.4,11.85,12.2,+,0.2,12.2,12.25
11,"=""00637L""",元大滬深300正2,"66,514,513","8,645",17.74,17.95,17.28,17.37,-,0.43,17.37,17.38
12,2409,友達,"55,184,304","13,143",16.5,16.95,16.4,16.75,+,0.1,16.75,16.8
13,2892,第一金,"53,849,286","18,384",26.85,26.85,26.1,26.1,-,0.8,26.1,26.15
14,1513,中興電,"53,176,922","30,730",75.4,81.6,75.2,81.0,+,5.5,80.9,81.0
15,2891,中信金,"48,726,908","10,335",23.25,23.3,22.85,22.85,-,0.35,22.85,22.9
16,2883,凱基金,"44,609,516","7,399",13.2,13.25,13.1,13.2,,0.0,13.15,13.2
17,2618,長榮航,"41,845,832","12,070",28.9,29.2,28.85,29.0,+,0.1,28.95,29.0
18,6443,元晶,"39,345,633","18,350",36.2,37.3,36.2,36.9,+,0.95,36.85,36.9
19,2884,玉山金,"39,254,899","11,777",24.8,24.8,24.5,24.5,-,0.4,24.5,24.55
20,6116,彩晶,"38,353,777","9,426",11.8,12.75,11.8,12.1,+,0.2,12.1,12.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
