排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"302,670,299","88,331",24.42,24.44,24.2,24.25,+,0.22,24.24,24.25
2,1513,中興電,"101,617,121","58,795",178.5,179.5,168.0,171.0,,0.0,171.0,171.5
3,"=""00929""",復華台灣科技優息,"100,878,381","32,567",19.61,19.67,19.55,19.56,-,0.02,19.56,19.57
4,"=""00665L""",富邦�琤肭磪囓�2,"94,487,611","5,889",5.34,5.49,5.15,5.44,+,0.04,5.43,5.44
5,1514,亞力,"85,520,877","50,815",102.0,108.5,99.6,106.5,+,6.5,106.0,106.5
6,3231,緯創,"82,985,881","40,592",118.0,119.5,117.0,118.0,+,2.5,118.0,118.5
7,1316,上曜,"82,166,081","31,405",21.8,23.1,21.2,21.3,+,0.3,21.3,21.35
8,2371,大同,"78,955,290","32,712",52.2,53.8,51.4,53.4,+,1.5,53.3,53.4
9,"=""00918""",大華優利高填息30,"76,301,928","15,845",22.3,22.33,22.11,22.24,+,0.27,22.24,22.25
10,"=""00637L""",元大滬深300正2,"66,448,124","5,846",12.58,12.65,12.42,12.56,+,0.02,12.56,12.57
11,"=""00878""",國泰永續高股息,"53,149,126","24,236",22.0,22.1,22.0,22.03,+,0.04,22.02,22.03
12,3481,群創,"48,915,120","11,710",15.15,15.45,15.05,15.2,+,0.05,15.2,15.25
13,2303,聯電,"48,226,024","18,589",49.0,49.0,48.3,48.3,-,0.55,48.3,48.35
14,1609,大亞,"42,924,123","21,192",38.25,38.45,36.85,37.85,+,0.35,37.85,37.9
15,3036,文曄,"41,497,597","22,884",167.5,168.5,154.5,163.0,-,8.5,163.0,163.5
16,"=""00753L""",中信中國50正2,"40,410,903","4,157",6.7,6.75,6.49,6.69,,0.0,6.69,6.7
17,2367,燿華,"40,179,182","13,270",21.6,22.15,21.45,21.75,+,0.45,21.75,21.8
18,"=""00680L""",元大美債20正2,"38,323,534","3,375",8.92,8.98,8.89,8.93,+,0.1,8.93,8.94
19,2329,華泰,"38,071,606","21,773",73.2,74.3,71.2,71.4,-,1.0,71.4,71.5
20,2313,華通,"38,054,465","22,081",76.2,76.6,72.8,74.3,-,1.8,74.2,74.3
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
