排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"911,756,717","154,261",19.2,19.85,18.65,19.0,+,0.15,19.0,19.05
2,2603,長榮,"589,752,929","157,111",46.9,47.6,42.2,42.75,-,3.1,42.75,42.8
3,2409,友達,"427,358,716","69,872",20.3,20.8,19.7,19.75,-,0.25,19.75,19.8
4,"=""00677U""",期富邦VIX,"289,420,416","11,983",2.45,2.54,2.42,2.54,-,0.1,2.54,2.55
5,2328,廣宇,"176,930,471","78,726",46.5,50.3,46.1,46.7,+,0.95,46.7,46.75
6,2303,聯電,"175,622,299","65,471",48.95,49.65,48.5,48.5,+,0.3,48.5,48.55
7,2610,華航,"175,569,770","48,571",15.85,15.9,15.1,15.1,-,0.65,15.1,15.15
8,6116,彩晶,"154,403,691","26,002",13.45,13.8,13.15,13.2,-,0.05,13.2,13.25
9,3576,聯合再生,"149,867,475","45,802",18.4,18.8,17.3,17.4,-,0.8,17.4,17.45
10,2317,鴻海,"114,215,010","60,873",133.0,134.5,130.0,130.5,+,0.5,130.5,131.0
11,2401,凌陽,"113,903,258","48,947",30.05,31.65,29.15,30.9,+,2.1,30.85,30.9
12,2609,陽明,"112,545,632","48,399",36.5,36.5,32.35,33.5,-,2.35,33.5,33.55
13,4960,誠美材,"109,162,546","22,768",13.9,14.4,12.55,12.55,-,0.55,12.55,12.6
14,2344,華邦電,"96,190,949","28,811",28.7,29.2,28.4,28.4,+,0.05,28.4,28.45
15,2489,瑞軒,"86,966,850","26,935",19.9,20.55,17.9,17.9,-,1.95,0.0,17.9
16,2399,映泰,"76,551,179","31,416",27.0,28.15,23.85,24.35,-,2.05,24.3,24.35
17,5243,乙盛-KY,"75,271,053","30,416",75.8,81.4,75.0,78.0,+,4.0,77.8,78.0
18,"=""00632R""",元大台灣50反1,"74,430,213","3,937",6.18,6.23,6.16,6.22,+,0.01,6.22,6.23
19,2882,國泰金,"72,312,847","19,527",46.5,47.0,46.4,46.8,+,1.2,46.75,46.8
20,2354,鴻準,"70,341,227","40,684",76.0,79.6,75.6,76.1,+,2.1,76.1,76.2
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
