排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2002,中鋼,"274,667,075","82,972",39.2,40.2,39.15,40.05,+,0.95,40.0,40.05
2,2603,長榮,"199,698,133","84,865",134.5,137.0,132.0,132.0,-,1.5,132.0,132.5
3,2303,聯電,"164,864,791","72,951",68.3,68.9,66.8,66.8,-,1.4,66.8,66.9
4,"=""00632R""",元大台灣50反1,"98,178,079","5,174",5.45,5.48,5.44,5.46,+,0.03,5.45,5.46
5,2883,凱基金,"88,040,391","14,538",13.95,14.2,13.95,14.1,+,0.2,14.05,14.1
6,2609,陽明,"86,871,042","39,897",127.0,128.5,124.5,124.5,-,1.0,124.5,125.0
7,2409,友達,"65,411,471","15,799",17.9,18.1,17.6,17.95,+,0.05,17.95,18.0
8,2888,新光金,"65,090,745","9,866",9.43,9.53,9.4,9.49,+,0.06,9.49,9.5
9,3481,群創,"63,698,921","14,841",17.1,17.2,16.8,16.9,-,0.2,16.9,16.95
10,3035,智原,"60,003,025","35,224",112.0,114.5,107.5,109.0,-,1.5,108.5,109.0
11,2615,萬海,"57,903,445","30,882",214.5,217.0,210.0,210.0,-,1.5,210.0,210.5
12,1711,永光,"54,423,034","19,252",21.15,22.6,20.9,22.6,+,2.05,22.6,0.0
13,3033,威健,"53,361,595","21,507",26.1,28.3,26.05,27.65,+,1.8,27.65,27.7
14,1727,中華化,"52,232,243","22,047",25.9,28.9,25.85,28.9,+,2.6,28.9,0.0
15,5608,四維航,"51,954,946","25,499",61.4,63.8,61.1,61.5,+,1.7,61.5,61.6
16,2881,富邦金,"46,452,018","19,008",78.6,82.2,78.3,81.4,+,3.8,81.3,81.4
17,2882,國泰金,"46,011,124","15,881",59.2,60.5,59.1,59.9,+,0.7,59.9,60.0
18,2027,大成鋼,"45,099,516","20,076",49.0,50.6,48.95,50.5,+,1.75,50.4,50.5
19,2887,台新新光金,"43,247,311","11,089",18.25,18.8,18.2,18.55,+,0.3,18.55,18.6
20,"=""00715L""",期街口布蘭特正2,"41,630,652","3,106",8.7,8.73,8.62,8.68,+,0.3,8.67,8.68
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
