排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"811,087,308","150,709",20.3,20.65,19.2,19.55,-,0.65,19.5,19.55
2,2409,友達,"339,283,117","67,773",20.6,20.8,19.45,19.5,-,1.0,19.5,19.55
3,2603,長榮,"293,844,533","82,058",43.35,43.4,41.6,41.7,-,2.0,41.7,41.75
4,"=""00715L""",期街口布蘭特正2,"183,649,267","10,380",6.69,6.73,6.56,6.6,+,0.44,6.6,6.61
5,2303,聯電,"163,386,842","59,283",47.0,48.75,46.75,48.65,+,1.5,48.6,48.65
6,"=""00677U""",期富邦VIX,"133,693,508","6,262",2.55,2.6,2.51,2.52,+,0.02,2.52,2.53
7,2883,凱基金,"130,427,009","18,884",10.2,10.5,10.15,10.5,+,0.3,10.45,10.5
8,6116,彩晶,"113,065,387","21,383",13.8,13.95,13.35,13.45,-,0.2,13.45,13.5
9,"=""00632R""",元大台灣50反1,"98,601,073","6,545",6.3,6.32,6.23,6.26,-,0.01,6.26,6.27
10,3576,聯合再生,"96,246,365","28,659",17.4,17.75,16.6,16.6,-,0.8,16.6,16.65
11,2610,華航,"91,183,208","24,489",15.2,15.2,14.6,14.75,-,0.3,14.7,14.75
12,2330,台積電,"74,225,812","115,951",572.0,581.0,570.0,575.0,-,1.0,575.0,576.0
13,2317,鴻海,"68,884,133","35,440",127.0,129.5,125.5,126.5,-,1.5,126.5,127.0
14,2486,一詮,"68,645,315","24,939",28.15,31.1,28.05,28.7,+,0.4,28.65,28.7
15,1440,南紡,"67,890,095","14,099",16.15,17.5,16.1,17.5,+,1.55,17.5,0.0
16,2353,宏��,"63,853,924","22,022",31.2,32.45,30.95,31.95,+,0.95,31.9,31.95
17,1905,華紙,"63,835,689","17,436",13.3,14.3,13.2,13.3,+,0.2,13.3,13.35
18,"=""00642U""",期元大S&P石油,"61,603,005","5,740",10.42,10.42,10.27,10.3,+,0.36,10.3,10.31
19,2328,廣宇,"60,287,458","30,107",46.5,48.0,45.5,46.2,,0.0,46.15,46.2
20,2891,中信金,"56,116,366","12,784",21.55,21.85,21.55,21.8,+,0.3,21.8,21.85
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
