排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00940""",元大台灣價值高息,"273,920,713","69,800",9.78,9.83,9.74,9.79,-,0.01,9.78,9.79
2,3231,緯創,"196,355,937","94,354",123.5,133.0,122.5,129.5,+,4.5,129.5,130.0
3,"=""00929""",復華台灣科技優息,"180,379,079","44,505",20.95,21.12,20.92,21.03,-,0.04,21.02,21.03
4,2317,鴻海,"142,522,729","63,209",156.0,159.0,155.0,159.0,,0.0,158.5,159.0
5,2486,一詮,"127,859,620","69,457",73.0,77.8,70.0,70.9,-,1.7,70.9,71.0
6,2515,中工,"115,203,122","25,858",15.9,16.35,15.4,15.85,-,0.1,15.8,15.85
7,"=""00632R""",元大台灣50反1,"104,115,480","3,648",3.91,3.93,3.89,3.9,+,0.02,3.9,3.91
8,3481,群創,"76,158,594","18,246",15.1,15.1,14.65,14.7,-,0.5,14.7,14.75
9,"=""00665L""",富邦�琤肭磪囓�2,"74,073,031","3,308",5.9,5.93,5.77,5.79,-,0.11,5.79,5.81
10,"=""00941""",中信上游半導體,"64,797,337","21,377",15.44,15.44,15.36,15.36,-,0.14,15.36,15.37
11,"=""00919""",群益台灣精選高息,"59,846,240","24,617",25.1,25.33,25.02,25.19,-,0.02,25.19,25.2
12,"=""00680L""",元大美債20正2,"56,388,055","8,122",8.68,8.69,8.64,8.66,-,0.1,8.65,8.66
13,2002,中鋼,"54,395,075","17,926",24.6,25.0,24.35,24.65,+,0.35,24.6,24.65
14,6120,達運,"54,185,796","15,918",16.9,18.6,16.8,18.6,+,1.65,18.6,0.0
15,2382,廣達,"54,178,226","54,825",294.5,295.5,289.5,293.5,-,4.5,293.5,294.0
16,"=""00637L""",元大滬深300正2,"53,295,815","4,201",13.56,13.58,13.36,13.49,-,0.06,13.49,13.5
17,"=""00939""",統一台灣高息動能,"51,350,005","17,635",14.71,14.86,14.65,14.8,+,0.04,14.8,14.81
18,3013,晟銘電,"47,190,250","26,879",60.3,66.2,59.6,63.9,+,3.4,63.9,64.0
19,2356,英業達,"45,999,043","21,897",58.2,60.1,58.0,59.2,+,0.2,59.2,59.3
20,2891,中信金,"44,530,432","9,151",31.95,31.95,31.45,31.45,-,0.35,31.45,31.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
