排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"259,350,788","14,747",6.32,6.32,6.23,6.23,-,0.15,6.23,6.24
2,2303,聯電,"100,896,976","37,720",40.8,41.45,40.75,41.45,+,1.3,41.4,41.45
3,3481,群創,"97,401,561","18,256",12.9,13.2,12.85,13.2,+,0.45,13.15,13.2
4,3037,欣興,"97,390,805","52,018",137.0,145.5,136.5,145.0,+,12.0,145.0,145.5
5,1605,華新,"88,405,057","36,000",40.8,41.85,40.3,40.7,+,0.6,40.7,40.75
6,"=""00637L""",元大滬深300正2,"77,816,650","10,139",13.71,13.8,13.3,13.33,-,0.3,13.33,13.34
7,2330,台積電,"56,357,663","67,569",403.5,417.0,403.5,417.0,+,18.0,416.5,417.0
8,2891,中信金,"51,912,735","14,038",21.05,21.3,20.9,21.2,-,0.35,21.2,21.25
9,2834,臺企銀,"50,350,177","9,868",12.7,12.75,12.45,12.45,+,0.05,12.45,12.5
10,3189,景碩,"49,698,872","27,905",108.0,115.0,108.0,113.5,+,7.0,113.0,113.5
11,2609,陽明,"48,008,806","22,405",64.1,64.7,63.0,64.5,+,1.1,64.5,64.6
12,2388,威盛,"45,134,736","24,608",72.5,73.4,69.5,69.7,-,1.2,69.7,69.8
13,2610,華航,"43,807,061","11,793",18.0,18.0,17.6,17.7,+,0.1,17.65,17.7
14,2618,長榮航,"42,764,798","13,553",25.95,26.0,25.5,25.55,+,0.15,25.55,25.6
15,2317,鴻海,"42,446,062","17,078",100.0,102.5,100.0,102.5,+,2.5,102.0,102.5
16,8996,高力,"40,330,484","22,700",146.0,155.0,138.5,138.5,-,2.5,138.5,139.0
17,"=""00885""",富邦越南,"39,286,050","6,958",10.8,10.89,10.7,10.77,+,0.06,10.76,10.77
18,6443,元晶,"38,614,362","20,371",34.2,34.35,33.05,33.3,-,1.2,33.3,33.35
19,3545,敦泰,"38,404,895","25,184",77.7,79.2,75.7,76.8,+,0.3,76.8,76.9
20,"=""074025""",欣興元富4C購01,"38,194,000",361,0.1,0.12,0.1,0.12,+,0.04,0.12,0.13
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
