排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"235,763,485","119,603",23.18,23.25,23.08,23.09,X,0.0,23.08,23.09
2,3481,群創,"109,408,588","21,560",16.0,16.15,15.85,16.15,+,0.15,16.1,16.15
3,"=""00637L""",元大滬深300正2,"94,386,916","9,191",17.13,17.2,16.92,16.96,,0.0,16.96,16.97
4,2344,華邦電,"92,009,193","25,967",20.65,20.95,20.1,20.35,-,0.1,20.3,20.35
5,2328,廣宇,"85,577,325","43,715",53.3,56.0,52.7,54.5,+,1.2,54.5,54.6
6,"=""00753L""",中信中國50正2,"70,668,423","9,503",12.94,13.1,12.89,13.04,+,0.63,13.03,13.04
7,2891,中信金,"65,028,651","24,154",40.15,40.55,39.7,40.3,+,0.2,40.25,40.3
8,"=""00665L""",富邦�琤肭磪囓�2,"63,982,445","6,235",12.83,12.96,12.71,12.93,+,0.54,12.93,12.94
9,"=""00878""",國泰永續高股息,"62,532,696","28,415",21.93,22.07,21.93,22.0,+,0.19,22.0,22.01
10,2337,旺宏,"57,543,408","21,880",22.8,23.6,22.15,22.35,+,0.25,22.35,22.4
11,2408,南亞科,"54,891,042","26,852",42.85,43.2,41.25,41.35,-,1.1,41.35,41.4
12,"=""00929""",復華台灣科技優息,"53,540,544","11,374",18.39,18.51,18.39,18.45,+,0.18,18.45,18.46
13,2883,凱基金,"52,000,731","8,395",18.25,18.6,18.05,18.4,+,0.3,18.35,18.4
14,2609,陽明,"47,721,409","26,865",76.3,78.0,75.5,77.4,+,1.5,77.3,77.4
15,"=""00953B""",群益優選非投等債,"47,670,593","3,439",10.23,10.25,10.22,10.24,+,0.03,10.24,10.25
16,"=""00940""",元大台灣價值高息,"46,553,068","6,239",9.42,9.5,9.42,9.48,+,0.08,9.48,9.49
17,2303,聯電,"42,307,201","18,454",44.2,45.0,44.15,44.5,+,0.4,44.45,44.5
18,2317,鴻海,"40,404,616","40,157",169.0,169.5,167.0,167.5,-,0.5,167.5,168.0
19,"=""00918""",大華優利高填息30,"38,139,447","9,673",23.16,23.24,23.15,23.23,+,0.21,23.22,23.23
20,"=""00922""",國泰台灣領袖50,"36,257,315","24,487",20.4,20.45,20.3,20.43,X,0.0,20.42,20.43
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
