排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2498,宏達電,"90,147,281","42,622",65.4,66.4,63.9,64.2,-,1.3,64.1,64.2
2,"=""00632R""",元大台灣50反1,"78,647,699","3,732",5.64,5.65,5.61,5.61,+,0.01,5.61,5.62
3,3481,群創,"71,559,678","14,194",11.75,11.75,11.35,11.35,-,0.5,11.35,11.4
4,3047,訊舟,"66,749,420","23,313",18.0,18.65,17.65,17.9,-,0.1,17.9,17.95
5,"=""00637L""",元大滬深300正2,"65,405,445","8,764",17.34,17.41,16.96,17.0,-,0.33,17.0,17.01
6,1605,華新,"63,018,543","25,832",37.6,38.35,37.1,38.2,+,0.1,38.15,38.2
7,3035,智原,"60,229,719","44,426",173.5,193.0,171.0,189.0,+,13.5,188.5,189.0
8,6770,力積電,"44,005,100","11,707",36.3,36.4,35.7,35.8,-,0.5,35.8,35.95
9,2603,長榮,"43,958,094","23,346",97.9,99.4,97.5,97.8,-,0.5,97.8,97.9
10,2303,聯電,"37,790,290","15,244",42.1,42.5,42.05,42.5,-,0.35,42.45,42.5
11,"=""00878""",國泰永續高股息,"36,065,571","14,280",17.11,17.15,17.05,17.15,+,0.04,17.15,17.16
12,2409,友達,"34,464,356","9,004",16.0,16.0,15.7,15.7,-,0.45,15.7,15.75
13,2891,中信金,"33,748,546","15,341",24.8,24.85,24.45,24.45,-,0.45,24.45,24.5
14,2618,長榮航,"33,399,820","7,937",32.1,32.3,31.8,32.3,+,0.1,32.25,32.3
15,3037,欣興,"33,019,003","19,848",156.0,160.5,153.0,160.0,+,1.0,159.5,160.0
16,2027,大成鋼,"33,012,593","13,564",39.7,40.9,39.7,40.65,+,1.1,40.6,40.65
17,1795,美時,"31,859,528","19,142",168.0,184.5,167.0,184.5,+,16.5,184.5,0.0
18,1760,寶齡富錦,"31,398,999","21,026",142.5,154.0,142.5,149.0,+,8.0,149.0,149.5
19,"=""00900""",富邦特選高股息30,"29,710,054","9,099",10.99,11.03,10.97,11.03,,0.0,11.02,11.03
20,1524,耿鼎,"29,234,039","11,710",26.55,26.9,26.3,26.85,+,0.3,26.85,26.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
