排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"209,197,575","35,662",17.0,17.1,16.5,16.5,-,0.2,16.5,16.55
2,2303,聯電,"192,335,820","63,449",47.2,47.35,46.35,46.55,+,0.2,46.5,46.55
3,2609,陽明,"185,820,228","43,652",27.75,28.65,27.35,28.0,+,0.4,27.95,28.0
4,2603,長榮,"161,741,357","42,776",38.45,38.85,37.8,38.05,-,0.35,38.0,38.05
5,"=""00715L""",期街口布蘭特正2,"154,814,379","14,620",7.5,7.52,7.25,7.27,-,0.46,7.27,7.28
6,2610,華航,"154,304,230","30,938",14.05,14.25,13.8,13.8,-,0.45,13.8,13.85
7,"=""00677U""",期富邦VIX,"121,998,879","5,610",3.18,3.22,3.18,3.22,+,0.02,3.21,3.22
8,2888,新光金,"121,953,752","15,216",8.79,8.79,8.7,8.76,+,0.09,8.75,8.76
9,2409,友達,"119,541,846","21,665",18.85,18.95,18.35,18.4,,0.0,18.4,18.45
10,2883,凱基金,"93,167,708","15,533",9.78,9.84,9.75,9.8,+,0.1,9.8,9.81
11,"=""00637L""",元大滬深300正2,"83,392,964","13,436",26.8,26.8,26.08,26.17,-,0.36,26.17,26.18
12,"=""00632R""",元大台灣50反1,"80,133,621","4,013",6.32,6.37,6.3,6.36,,0.0,6.35,6.36
13,1309,台達化,"62,350,735","27,298",39.65,42.85,39.65,42.8,+,2.75,42.75,42.8
14,2344,華邦電,"60,169,160","20,105",27.1,27.3,26.8,26.85,+,0.3,26.85,26.9
15,4961,天鈺,"57,711,697","37,280",205.0,218.0,194.5,199.0,-,4.5,199.0,199.5
16,2882,國泰金,"56,789,711","17,293",44.35,44.75,44.15,44.55,+,0.25,44.5,44.55
17,2337,旺宏,"56,329,982","20,712",40.85,42.15,40.75,41.95,+,1.55,41.95,42.0
18,2891,中信金,"53,403,957","14,178",21.1,21.3,21.0,21.2,+,0.1,21.15,21.2
19,6116,彩晶,"50,677,104","8,825",12.5,12.8,12.45,12.6,+,0.25,12.6,12.65
20,2317,鴻海,"49,011,206","20,545",116.0,117.0,115.0,115.5,+,0.5,115.0,115.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
