排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"314,094,210","34,630",11.70,12.15,11.60,11.95,+,0.15,11.90,11.95
2,2312,金寶,"297,655,331","97,484",26.50,28.40,25.60,27.55,+,1.7,27.55,27.60
3,3481,群創,"266,024,547","47,585",15.00,15.80,14.90,15.60,+,0.5,15.55,15.60
4,"=""00929""",復華台灣科技優息,"242,562,338","85,122",20.76,20.79,20.69,20.70,-,0.17,20.70,20.71
5,"=""00632R""",元大台灣50反1,"223,215,754","9,407",3.25,3.28,3.24,3.27,+,0.07,3.26,3.27
6,2409,友達,"205,059,194","40,346",18.85,20.10,18.85,19.75,+,0.85,19.75,19.80
7,"=""00919""",群益台灣精選高息,"157,942,960","87,202",25.96,25.98,25.75,25.79,-,0.26,25.78,25.79
8,2867,三商壽,"157,234,273","23,736",8.44,8.84,8.35,8.55,+,0.25,8.55,8.56
9,"=""00934""",中信成長高股息,"151,661,180","32,506",20.92,20.92,20.71,20.79,-,0.19,20.78,20.79
10,2317,鴻海,"145,211,899","148,848",219.00,221.00,214.00,216.00,-,9.5,215.50,216.00
11,"=""00712""",復華富時不動產,"139,021,215","15,796",9.90,9.99,9.90,9.98,+,0.29,9.97,9.98
12,2356,英業達,"110,127,502","45,866",57.50,59.70,56.70,59.00,+,0.9,58.90,59.00
13,"=""00940""",元大台灣價值高息,"106,621,696","22,254",10.25,10.27,10.23,10.25,-,0.06,10.24,10.25
14,2365,昆盈,"102,237,658","57,375",55.80,63.00,55.20,58.00,+,0.2,57.90,58.00
15,2303,聯電,"97,130,116","42,470",53.70,53.70,52.80,53.00,-,1.7,53.00,53.10
16,"=""00680L""",元大美債20正2,"90,510,331","6,597",8.77,8.81,8.73,8.81,+,0.19,8.80,8.81
17,"=""00665L""",富邦�琤肭磪囓�2,"89,746,727","5,871",6.96,7.22,6.96,7.22,+,0.4,7.21,7.22
18,2891,中信金,"84,921,773","19,636",39.90,40.75,39.85,40.20,-,0.05,40.20,40.25
19,2489,瑞軒,"81,442,476","27,226",22.95,24.50,22.55,24.50,+,2.2,24.50,0.00
20,2330,台積電,"79,472,761","175,230","1,030.00","1,045.00","1,025.00","1,040.00",-,40.0,"1,035.00","1,040.00"
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
