排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"924,759,140","203,355",22.6,24.45,22.4,24.35,+,2.05,24.3,24.35
2,2409,友達,"738,684,620","150,115",24.25,25.85,23.75,25.85,+,2.35,25.85,0.0
3,2603,長榮,"670,726,907","248,315",99.5,105.5,96.6,98.6,+,2.2,98.5,98.6
4,2609,陽明,"491,276,154","209,000",110.5,115.0,102.0,102.5,-,5.5,102.5,103.0
5,2002,中鋼,"424,576,169","141,839",37.7,39.1,36.45,36.95,+,0.4,36.9,36.95
6,6116,彩晶,"380,278,211","70,603",21.8,23.4,21.65,23.4,+,2.1,23.4,0.0
7,2014,中鴻,"274,728,929","90,878",51.8,53.5,50.1,52.4,+,3.7,52.4,52.5
8,2023,燁輝,"206,506,502","55,848",23.75,24.95,23.0,23.45,+,0.75,23.45,23.5
9,2303,聯電,"199,782,391","66,441",52.9,53.5,51.9,53.0,+,0.6,52.9,53.0
10,2027,大成鋼,"189,435,596","72,050",47.5,49.25,45.6,46.0,+,1.05,46.0,46.05
11,"=""00632R""",元大台灣50反1,"188,792,444","11,710",5.8,5.83,5.76,5.78,-,0.05,5.78,5.79
12,2610,華航,"184,435,544","47,987",18.35,18.35,17.5,17.55,-,0.55,17.55,17.6
13,2344,華邦電,"145,203,450","53,586",34.25,34.85,33.4,34.15,+,0.3,34.1,34.15
14,"=""00677U""",期富邦VIX,"136,870,378","2,811",1.47,1.48,1.47,1.47,+,0.01,1.47,1.48
15,1802,台玻,"127,211,508","48,759",34.0,35.25,32.75,32.9,+,0.45,32.9,32.95
16,2888,新光金,"113,239,059","14,182",10.05,10.15,9.96,10.05,+,0.12,10.0,10.05
17,1605,華新,"104,422,574","38,013",26.0,27.6,25.85,26.45,+,1.2,26.45,26.5
18,2009,第一銅,"104,207,071","44,460",67.8,71.7,67.0,69.0,+,3.8,69.0,69.1
19,1314,中石化,"92,316,342","16,568",13.05,13.4,13.0,13.05,+,0.15,13.05,13.1
20,2883,凱基金,"83,939,582","10,988",12.25,12.5,12.25,12.45,+,0.15,12.4,12.45
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
