排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610.0,華航,"636,385,489","148,850",27.5,29.15,27.1,29.0,+,1.9,29.0,29.05
2,2888.0,新光金,"411,278,165","54,812",10.2,10.9,10.15,10.85,+,0.7,10.85,10.9
3,2618.0,長榮航,"392,330,845","101,927",28.2,29.3,27.85,29.25,+,1.25,29.25,29.3
4,2883.0,凱基金,"317,933,760","69,373",15.9,17.15,15.85,16.95,+,1.3,16.95,17.0
5,2603.0,長榮,"154,076,317","63,106",120.0,120.5,116.0,117.0,-,2.5,116.5,117.0
6,2498.0,宏達電,"146,400,354","79,703",83.5,89.8,81.5,87.5,+,5.4,87.5,87.6
7,3481.0,群創,"131,126,725","28,731",17.15,17.7,17.05,17.7,+,0.65,17.65,17.7
8,2303.0,聯電,"111,672,389","37,926",63.3,64.1,62.7,63.6,+,0.6,63.6,63.7
9,2409.0,友達,"101,414,735","23,514",19.6,20.2,19.6,20.1,+,0.5,20.05,20.1
10,3062.0,建漢,"86,151,989","39,735",34.8,36.2,33.0,35.4,+,0.6,35.4,35.45
11,3041.0,揚智,"85,510,041","35,408",36.0,37.6,34.5,37.6,+,3.4,37.6,0.0
12,2401.0,凌陽,"81,812,673","40,527",42.8,44.9,42.1,42.35,+,1.1,42.35,42.4
13,2882.0,國泰金,"76,913,753","30,480",60.3,62.2,60.2,62.2,+,2.2,62.1,62.2
14,2609.0,陽明,"76,432,870","32,385",110.0,110.5,106.0,107.5,-,2.5,107.5,108.0
15,2371.0,大同,"75,131,619","21,603",33.45,34.8,33.2,34.8,+,1.75,34.75,34.8
16,2367.0,燿華,"73,038,402","27,308",22.65,23.1,22.0,22.25,+,0.6,22.25,22.3
17,2344.0,華邦電,"67,016,125","29,267",31.0,31.45,30.05,30.3,-,0.3,30.25,30.3
18,6443.0,元晶,"66,324,686","28,130",38.75,39.8,38.1,39.4,+,1.4,39.35,39.4
19,2388.0,威盛,"60,780,106","35,790",92.2,96.9,88.5,92.8,+,2.1,92.8,92.9
20,2834.0,臺企銀,"57,714,690","11,012",9.59,9.76,9.56,9.74,+,0.14,9.74,9.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
