排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1513,中興電,"96,336,454","51,387",110.0,117.0,110.0,115.0,+,7.0,115.0,115.5
2,2634,漢翔,"96,280,143","43,779",47.0,48.15,46.15,48.15,+,4.35,48.15,0.0
3,1609,大亞,"82,703,264","36,844",27.5,29.35,27.4,28.7,+,1.35,28.65,28.7
4,3481,群創,"79,079,031","17,108",14.95,15.15,14.6,15.15,+,0.25,15.1,15.15
5,"=""00637L""",元大滬深300正2,"75,817,117","8,500",15.3,15.35,15.06,15.09,-,0.13,15.09,15.1
6,2515,中工,"75,383,118","15,371",9.75,10.6,9.65,10.6,+,0.95,10.6,0.0
7,3231,緯創,"72,930,923","35,328",43.8,45.4,43.55,45.15,+,1.7,45.1,45.15
8,"=""00673R""",期元大S&P原油反1,"55,055,623","5,417",8.28,8.29,8.25,8.27,-,0.12,8.26,8.27
9,"=""00632R""",元大台灣50反1,"54,914,614","2,749",5.2,5.22,5.19,5.19,-,0.01,5.19,5.2
10,1504,東元,"45,822,888","22,079",44.65,45.4,44.4,45.4,+,1.0,45.4,45.45
11,"=""00715L""",期街口布蘭特正2,"45,187,950","3,934",15.36,15.45,15.35,15.41,+,0.31,15.4,15.41
12,1605,華新,"43,992,572","19,542",49.6,50.4,49.55,49.95,+,0.5,49.95,50.0
13,1514,亞力,"43,032,463","22,189",42.8,46.2,42.8,46.2,+,4.2,46.2,0.0
14,"=""00878""",國泰永續高股息,"40,776,724","18,206",17.51,17.6,17.51,17.59,+,0.09,17.58,17.59
15,2883,凱基金,"40,634,677","15,839",13.05,13.2,13.05,13.2,+,0.2,13.15,13.2
16,3006,晶豪科,"40,385,959","29,021",91.2,96.6,90.6,95.4,+,5.0,95.4,95.5
17,8222,寶一,"38,827,441","20,634",41.8,43.1,41.1,42.15,+,1.75,42.15,42.25
18,2303,聯電,"36,777,119","13,446",51.7,52.3,51.6,52.1,+,0.5,52.1,52.2
19,2206,三陽工業,"36,069,994","20,608",45.95,50.0,45.7,50.0,+,4.5,50.0,0.0
20,2408,南亞科,"34,888,902","16,617",68.2,69.9,67.2,69.1,+,0.9,69.1,69.2
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
