排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"113,119,049","4,136",5.74,5.76,5.7,5.72,+,0.01,5.71,5.72
2,2014,中鴻,"81,218,366","33,158",26.9,28.0,26.5,27.6,+,1.7,27.55,27.6
3,"=""00637L""",元大滬深300正2,"75,950,750","7,619",15.79,15.95,15.51,15.72,-,0.11,15.72,15.73
4,2618,長榮航,"68,432,062","21,734",28.2,29.0,28.05,28.75,+,0.55,28.75,28.8
5,2610,華航,"64,264,668","17,332",19.25,19.75,19.15,19.6,+,0.35,19.55,19.6
6,1513,中興電,"49,278,992","25,940",66.9,68.9,65.7,68.5,+,2.0,68.4,68.5
7,"=""00715L""",期街口布蘭特正2,"46,562,989","5,462",14.55,14.72,14.4,14.47,+,0.49,14.47,14.48
8,1605,華新,"46,260,415","18,887",47.65,48.65,47.55,48.05,+,0.2,48.05,48.1
9,2002,中鋼,"42,946,792","13,352",29.3,29.7,29.1,29.25,+,0.2,29.25,29.3
10,2891,中信金,"42,757,425","9,072",22.7,22.9,22.55,22.75,-,0.15,22.7,22.75
11,2376,技嘉,"41,309,252","24,122",113.5,117.5,110.5,114.0,+,7.0,113.5,114.0
12,2409,友達,"39,250,181","12,443",15.65,15.75,15.5,15.5,-,0.25,15.5,15.55
13,2303,聯電,"38,519,033","17,170",44.0,44.45,43.85,44.25,-,0.2,44.2,44.25
14,3027,盛達,"37,999,735","19,042",38.2,40.5,37.1,39.0,+,1.25,38.9,39.0
15,2201,裕隆,"37,188,370","23,406",67.1,69.0,66.3,66.5,-,0.3,66.5,66.6
16,2867,三商壽,"33,608,441","2,088",5.76,5.76,5.67,5.74,-,0.02,5.74,5.75
17,1701,中化,"33,255,379","13,055",28.85,29.45,28.25,29.05,-,0.1,29.05,29.1
18,"=""00665L""",富邦�琤肭磪囓�2,"29,492,361","3,260",8.76,8.76,8.29,8.42,-,0.38,8.42,8.43
19,2609,陽明,"27,958,750","14,199",62.2,63.2,62.1,62.8,+,0.8,62.8,62.9
20,2317,鴻海,"27,539,463","10,331",101.5,102.5,101.5,101.5,-,1.0,101.5,102.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
