排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"617,347,549","21,331",3.99,4.11,3.99,4.06,+,0.14,4.06,4.07
2,"=""00929""",復華台灣科技優息,"492,217,009","182,732",20.25,20.25,19.6,19.91,-,0.52,19.91,19.92
3,2371,大同,"466,644,155","184,127",67.0,70.7,62.8,69.1,+,4.7,69.0,69.1
4,"=""00940""",元大台灣價值高息,"461,737,875","151,014",9.5,9.51,9.27,9.39,-,0.21,9.38,9.39
5,1609,大亞,"394,749,680","192,346",66.3,68.0,58.5,64.2,-,0.5,64.1,64.2
6,2515,中工,"313,241,967","77,228",16.9,17.7,15.25,17.45,+,0.65,17.4,17.45
7,"=""00919""",群益台灣精選高息,"209,183,420","112,361",24.55,24.55,23.8,24.15,-,0.58,24.15,24.16
8,1608,華榮,"160,830,341","84,817",45.0,47.45,40.1,42.45,-,2.0,42.4,42.45
9,"=""00878""",國泰永續高股息,"158,088,448","99,100",22.01,22.05,21.46,21.74,-,0.43,21.73,21.74
10,2330,台積電,"143,868,560","356,590",769.0,770.0,746.0,750.0,-,54.0,750.0,751.0
11,2317,鴻海,"133,862,460","70,725",146.0,147.5,140.0,143.0,-,5.0,142.5,143.0
12,2303,聯電,"126,047,191","58,393",49.45,49.45,48.7,49.1,-,1.1,49.1,49.15
13,3481,群創,"122,799,219","22,496",13.85,14.15,13.3,13.55,-,0.25,13.55,13.6
14,"=""00939""",統一台灣高息動能,"120,447,724","48,269",14.33,14.33,13.81,14.03,-,0.39,14.03,14.04
15,"=""0056""",元大高股息,"119,816,327","94,355",37.82,37.83,36.65,37.27,-,0.91,37.26,37.27
16,5521,工信,"84,679,693","20,618",14.8,15.75,14.0,14.35,-,0.2,14.3,14.35
17,"=""00665L""",富邦�琤肭磪囓�2,"81,000,277","4,614",5.58,5.61,5.4,5.49,-,0.13,5.49,5.5
18,1513,中興電,"80,037,634","67,832",203.0,208.5,188.5,197.5,-,6.0,197.5,198.0
19,3231,緯創,"79,098,006","47,494",116.0,119.0,111.0,115.0,-,3.0,114.5,115.0
20,1605,華新,"76,977,453","36,550",40.0,40.35,37.6,38.85,-,1.55,38.85,38.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
