排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2344,華邦電,"138,217,530","34,070",21.1,21.6,20.5,21.05,-,0.05,21.0,21.05
2,"=""00637L""",元大滬深300正2,"114,206,329","15,745",16.66,16.9,16.32,16.32,-,0.6,16.32,16.33
3,3481,群創,"113,136,006","17,297",16.3,16.35,16.0,16.15,-,0.3,16.1,16.15
4,2408,南亞科,"96,601,004","46,802",45.8,45.9,43.85,44.6,-,1.45,44.5,44.6
5,"=""00665L""",富邦�琤肭磪囓�2,"91,466,778","11,326",12.3,12.44,11.87,11.91,-,0.77,11.91,11.92
6,1316,上曜,"87,648,731","31,674",17.6,18.95,17.35,17.55,+,0.2,17.55,17.6
7,"=""00715L""",期街口布蘭特正2,"83,518,075","6,807",13.32,13.37,13.26,13.27,+,0.33,13.27,13.28
8,2453,凌群,"79,052,014","52,803",74.6,79.0,74.6,75.6,+,2.5,75.6,75.7
9,"=""00753L""",中信中國50正2,"78,938,186","13,403",12.28,12.46,11.93,11.94,-,0.72,11.94,11.95
10,1326,台化,"77,418,153","10,020",29.4,29.4,28.45,28.65,-,0.85,28.65,28.7
11,2888,新光金,"71,929,703","4,070",12.6,12.65,12.55,12.6,-,0.05,12.55,12.6
12,2891,中信金,"70,672,811","19,782",40.0,40.25,39.8,39.95,,0.0,39.95,40.0
13,2002,中鋼,"66,994,196","13,879",24.35,24.35,23.6,23.8,-,0.55,23.75,23.8
14,2409,友達,"62,174,954","8,732",15.35,15.35,14.85,15.05,-,0.3,15.0,15.05
15,2887,台新新光金,"61,280,160","7,297",17.6,17.8,17.6,17.65,+,0.05,17.65,17.7
16,"=""00919""",群益台灣精選高息,"58,899,914","31,239",23.22,23.23,23.12,23.13,-,0.08,23.13,23.14
17,2317,鴻海,"55,445,821","28,897",167.0,167.0,165.0,165.0,-,1.0,165.0,165.5
18,2883,凱基金,"52,924,570","6,370",18.45,18.55,18.4,18.55,+,0.1,18.5,18.55
19,2328,廣宇,"50,351,589","27,270",55.3,56.5,51.3,51.6,-,3.5,51.6,51.7
20,2027,大成鋼,"50,142,478","29,155",52.9,52.9,50.4,50.8,-,2.2,50.7,50.8
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
