排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"228,976,448","60,362",23.78,23.84,23.7,23.74,+,0.13,23.73,23.74
2,3481,群創,"215,266,784","41,054",15.7,16.25,15.6,16.0,+,0.4,16.0,16.05
3,2344,華邦電,"154,185,527","41,907",21.15,21.55,20.3,20.45,-,0.5,20.4,20.45
4,"=""00637L""",元大滬深300正2,"132,339,022","13,694",17.29,17.32,16.96,16.96,+,0.02,16.96,16.97
5,2408,南亞科,"93,264,786","44,471",43.5,44.9,42.25,42.45,-,0.55,42.4,42.45
6,2328,廣宇,"88,103,508","44,408",54.6,57.5,52.9,53.3,-,0.4,53.3,53.4
7,"=""00878""",國泰永續高股息,"74,535,113","35,307",21.8,21.92,21.8,21.81,+,0.07,21.8,21.81
8,"=""00929""",復華台灣科技優息,"66,790,902","10,545",18.24,18.42,18.24,18.27,+,0.06,18.27,18.28
9,"=""00665L""",富邦�琤肭磪囓�2,"63,021,516","5,397",12.4,12.52,12.24,12.39,+,0.23,12.38,12.39
10,2891,中信金,"52,315,545","14,089",39.95,40.1,39.55,40.1,+,0.35,40.05,40.1
11,2317,鴻海,"50,999,196","49,501",172.0,172.5,168.0,168.0,-,2.0,168.0,168.5
12,"=""00753L""",中信中國50正2,"49,098,547","6,935",12.44,12.59,12.32,12.41,+,0.2,12.41,12.42
13,"=""00715L""",期街口布蘭特正2,"47,632,014","4,773",13.01,13.09,12.84,12.89,+,0.24,12.89,12.9
14,2618,長榮航,"47,116,167","19,034",43.35,43.8,42.55,42.55,-,0.7,42.55,42.6
15,2609,陽明,"45,952,076","24,682",74.8,76.2,74.0,75.9,+,1.7,75.8,75.9
16,2603,長榮,"45,853,399","33,180",221.5,231.0,217.5,230.5,+,10.5,230.0,230.5
17,2883,凱基金,"45,295,818","7,296",18.25,18.25,18.05,18.1,,0.0,18.1,18.15
18,2303,聯電,"44,408,424","21,813",45.0,45.15,44.1,44.1,-,0.8,44.1,44.15
19,"=""00940""",元大台灣價值高息,"38,744,022","6,073",9.37,9.44,9.37,9.4,+,0.04,9.39,9.4
20,1301,台塑,"37,456,205","21,427",40.2,41.0,39.5,40.5,+,0.55,40.5,40.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
