排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"149,478,711","38,270",32.4,32.9,32.1,32.35,+,0.15,32.35,32.4
2,"=""00632R""",元大台灣50反1,"118,155,876","3,103",4.61,4.63,4.6,4.63,-,0.02,4.62,4.63
3,1524,耿鼎,"110,681,399","50,494",34.7,36.5,34.05,36.5,+,3.3,36.5,0.0
4,2605,新興,"101,735,558","40,812",28.2,29.5,27.8,29.3,+,1.2,29.25,29.3
5,"=""00919""",群益台灣精選高息,"94,871,948","24,870",22.14,22.17,22.06,22.09,+,0.13,22.08,22.09
6,1514,亞力,"81,764,045","47,721",86.5,92.0,86.1,87.6,+,2.6,87.6,87.7
7,"=""00680L""",元大美債20正2,"81,671,005","6,377",9.47,9.47,9.36,9.41,-,0.02,9.4,9.41
8,2891,中信金,"67,444,641","18,165",27.1,27.5,27.0,27.5,+,0.65,27.45,27.5
9,"=""00929""",復華台灣科技優息,"59,312,407","14,964",18.61,18.69,18.6,18.66,+,0.13,18.65,18.66
10,"=""00637L""",元大滬深300正2,"59,175,572","5,419",11.55,11.65,11.45,11.58,+,0.05,11.58,11.59
11,3231,緯創,"57,809,936","36,027",95.2,95.4,92.3,92.6,-,0.8,92.6,92.7
12,"=""00715L""",期街口布蘭特正2,"57,543,838","8,368",12.58,12.64,12.28,12.6,+,0.05,12.6,12.61
13,2376,技嘉,"45,433,599","51,846",269.5,271.5,258.0,258.5,-,1.0,258.5,259.0
14,2329,華泰,"43,949,312","23,481",62.8,63.5,60.1,60.6,-,0.9,60.5,60.6
15,8112,至上,"43,690,539","27,247",57.7,62.1,57.2,62.1,+,5.6,62.0,62.1
16,"=""00665L""",富邦�琤肭磪囓�2,"41,288,934","2,725",5.52,5.57,5.39,5.5,+,0.06,5.49,5.5
17,2371,大同,"40,747,398","18,380",42.3,44.25,41.55,43.1,+,1.1,43.05,43.1
18,"=""00878""",國泰永續高股息,"39,842,857","12,773",20.64,20.73,20.59,20.6,+,0.09,20.59,20.6
19,2330,台積電,"39,243,978","23,505",574.0,577.0,570.0,570.0,+,4.0,570.0,571.0
20,2610,華航,"38,885,209","10,257",21.75,21.9,21.55,21.65,+,0.1,21.65,21.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
