排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2363,矽統,"182,348,812","76,674",30.0,30.8,29.2,30.0,+,1.0,30.0,30.05
2,3231,緯創,"156,103,114","74,951",126.5,127.0,122.5,123.5,+,2.5,123.0,123.5
3,2618,長榮航,"125,768,395","28,086",33.9,34.65,33.8,33.9,+,0.9,33.9,33.95
4,2382,廣達,"114,576,691","74,651",261.0,267.0,256.5,258.5,+,8.0,258.5,259.0
5,"=""00637L""",元大滬深300正2,"76,713,256","8,429",14.31,14.38,14.09,14.14,-,0.27,14.13,14.14
6,"=""00929""",復華台灣科技優息,"71,671,913","18,116",16.44,16.48,16.35,16.37,+,0.02,16.36,16.37
7,2324,仁寶,"70,648,469","31,794",35.9,36.15,34.65,34.75,+,0.1,34.75,34.8
8,2356,英業達,"68,730,921","36,455",60.0,60.4,58.0,58.2,+,0.3,58.2,58.3
9,2301,光寶科,"67,790,319","39,200",149.0,154.0,146.0,149.0,+,5.0,149.0,149.5
10,"=""00632R""",元大台灣50反1,"64,619,620","2,537",4.89,4.92,4.88,4.91,-,0.01,4.9,4.91
11,2891,中信金,"56,766,932","16,867",23.85,23.95,23.35,23.55,-,0.3,23.55,23.6
12,"=""00878""",國泰永續高股息,"54,936,559","16,649",21.29,21.35,21.11,21.12,+,0.06,21.12,21.13
13,2610,華航,"53,469,274","14,270",23.8,24.2,23.7,23.7,+,0.3,23.7,23.75
14,2449,京元電子,"52,713,650","32,962",65.3,69.7,65.2,69.1,+,4.8,69.0,69.1
15,2332,友訊,"52,677,217","23,944",25.5,26.15,24.75,25.25,-,0.15,25.2,25.25
16,2376,技嘉,"51,995,677","35,802",323.5,341.5,323.5,335.5,+,25.0,335.0,335.5
17,"=""00665L""",富邦�琤肭磪囓�2,"45,652,471","4,046",6.73,6.81,6.62,6.63,-,0.06,6.63,6.64
18,2421,建準,"45,609,395","28,942",155.0,156.5,144.5,145.5,-,5.5,145.5,146.0
19,2303,聯電,"39,803,722","8,397",43.95,44.15,43.5,43.6,-,0.05,43.6,43.65
20,2409,友達,"37,364,327","5,559",18.05,18.1,17.7,17.7,-,0.1,17.7,17.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
