排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,9105,泰金寶-DR,"96,781,001","20,329",8.67,8.73,8.30,8.30,-,0.5,8.30,8.31
2,"=""0056""",元大高股息,"80,983,415","55,359",36.43,36.45,36.08,36.12,-,0.24,36.12,36.13
3,3645,達邁,"79,983,825","48,230",70.10,71.70,63.80,65.90,-,3.1,65.90,66.00
4,1301,台塑,"70,338,369","37,247",34.80,36.60,34.55,35.55,+,0.6,35.50,35.55
5,2317,鴻海,"60,432,737","65,891",174.50,175.50,171.00,171.00,-,3.5,171.00,171.50
6,"=""00878""",國泰永續高股息,"59,011,239","48,729",21.94,22.00,21.81,21.82,-,0.12,21.81,21.82
7,6558,興能高,"58,189,215","31,901",47.85,49.40,46.60,46.80,-,1.2,46.75,46.80
8,"=""00637L""",元大滬深300正2,"50,820,225","5,449",15.38,15.48,15.24,15.24,-,0.08,15.24,15.25
9,"=""00919""",群益台灣精選高息,"50,174,989","30,646",22.90,22.98,22.79,22.79,-,0.09,22.79,22.80
10,3019,亞光,"44,738,873","29,369",158.50,166.00,156.00,160.00,+,2.0,160.00,160.50
11,2888,新光金,"43,277,278","6,477",11.90,12.00,11.90,11.95,+,0.05,11.90,11.95
12,2330,台積電,"37,966,582","74,906","1,085.00","1,085.00","1,065.00","1,065.00",-,25.0,"1,065.00","1,070.00"
13,1326,台化,"37,704,263","18,039",27.25,28.70,27.20,28.15,+,0.9,28.10,28.15
14,2002,中鋼,"37,068,360","14,013",18.35,19.05,18.35,18.70,+,0.35,18.70,18.75
15,2303,聯電,"36,667,637","17,249",42.05,42.50,41.45,41.45,-,0.8,41.45,41.50
16,3481,群創,"33,341,833","7,311",13.95,14.25,13.90,14.05,+,0.15,14.00,14.05
17,3450,聯鈞,"33,229,085","49,779",295.00,307.50,285.00,289.00,,0.0,288.50,289.00
18,2891,中信金,"32,769,038","11,637",38.85,39.15,38.60,38.75,-,0.1,38.70,38.75
19,2382,廣達,"32,415,157","47,864",268.00,272.00,260.00,260.00,-,9.0,260.00,260.50
20,2409,友達,"31,237,743","7,491",13.55,14.05,13.55,13.80,+,0.4,13.80,13.85
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
