排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"293,747,769","69,225",25.45,27.0,25.1,27.0,+,1.0,26.95,27.0
2,2303,聯電,"271,771,178","105,145",64.4,67.0,64.1,67.0,+,3.3,66.9,67.0
3,"=""00632R""",元大台灣50反1,"145,062,612","6,062",5.42,5.43,5.33,5.34,-,0.08,5.34,5.35
4,2618,長榮航,"139,988,689","37,327",24.7,25.85,24.2,25.85,+,0.65,25.8,25.85
5,2888,新光金,"114,374,112","16,199",10.55,10.75,10.4,10.65,+,0.1,10.6,10.65
6,2603,長榮,"97,598,322","39,188",125.0,126.0,123.0,124.5,,0.0,124.5,125.0
7,"=""00715L""",期街口布蘭特正2,"95,199,954","10,854",8.5,8.63,8.22,8.61,-,0.32,8.61,8.62
8,3481,群創,"91,971,258","20,918",17.3,17.85,17.3,17.7,+,0.25,17.65,17.7
9,2355,敬鵬,"84,582,614","36,150",38.0,38.7,37.1,38.25,+,1.65,38.2,38.25
10,2498,宏達電,"84,493,775","43,293",76.8,83.4,75.6,83.4,+,5.9,83.3,83.4
11,2344,華邦電,"74,075,518","32,385",31.85,32.65,31.5,32.4,+,0.35,32.4,32.45
12,2409,友達,"74,041,109","15,971",20.0,20.65,20.0,20.5,+,0.4,20.45,20.5
13,2369,菱生,"66,786,539","29,266",28.55,29.45,27.5,27.8,-,0.3,27.8,27.85
14,2609,陽明,"60,402,879","27,165",116.0,117.0,114.0,115.0,-,0.5,115.0,115.5
15,4919,新唐,"59,848,932","36,175",158.0,162.5,156.0,162.5,+,7.0,162.5,163.0
16,2883,凱基金,"58,405,219","14,576",16.15,16.25,16.05,16.25,-,0.15,16.2,16.25
17,1721,三晃,"54,830,986","20,352",28.5,30.45,28.1,30.45,+,2.75,30.45,0.0
18,2371,大同,"52,468,763","14,718",35.6,35.75,35.05,35.05,-,0.55,35.05,35.1
19,2353,宏��,"49,652,291","15,659",28.15,28.3,27.5,28.1,+,0.4,28.1,28.15
20,2436,偉詮電,"48,330,788","28,405",92.5,102.0,91.4,100.5,+,7.7,100.0,100.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
