排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"102,042,506","45,222",40.3,41.8,39.8,41.6,+,2.05,41.6,41.65
2,"=""00632R""",元大台灣50反1,"85,944,219","4,922",5.23,5.25,5.22,5.23,-,0.04,5.23,5.24
3,"=""00637L""",元大滬深300正2,"74,405,155","7,432",15.22,15.36,15.07,15.23,+,0.11,15.23,15.24
4,2344,華邦電,"57,262,792","18,602",25.7,25.75,25.1,25.25,+,0.75,25.2,25.25
5,3037,欣興,"44,885,160","28,961",143.5,148.5,143.0,147.5,+,7.0,147.0,147.5
6,"=""00878""",國泰永續高股息,"44,123,290","12,215",17.23,17.28,17.21,17.25,+,0.05,17.24,17.25
7,2303,聯電,"39,620,081","14,319",52.0,52.4,51.7,52.1,+,0.6,52.1,52.2
8,1504,東元,"39,451,163","20,690",43.4,43.8,42.45,42.7,-,0.2,42.7,42.75
9,"=""00715L""",期街口布蘭特正2,"39,173,503","4,732",12.77,12.78,12.63,12.68,-,0.32,12.68,12.69
10,6285,啟��,"37,412,490","22,277",95.6,103.5,95.6,103.5,+,9.1,103.0,103.5
11,3481,群創,"35,166,674","7,289",14.65,14.7,14.3,14.4,-,0.15,14.4,14.45
12,2888,新光金,"34,331,181","4,568",8.47,8.48,8.38,8.43,+,0.01,8.42,8.43
13,"=""00665L""",富邦�琤肭磪囓�2,"33,893,500","3,026",8.59,8.63,8.34,8.47,-,0.05,8.47,8.48
14,1609,大亞,"31,217,594","12,714",26.8,27.15,26.05,26.15,-,0.4,26.15,26.2
15,2408,南亞科,"28,891,243","16,118",65.0,65.3,63.6,63.9,+,2.9,63.9,64.0
16,"=""00885""",富邦越南,"27,550,876","4,239",11.24,11.39,11.22,11.37,+,0.2,11.37,11.38
17,4967,十銓,"27,020,800","19,097",67.1,70.3,66.2,67.9,+,2.7,67.8,67.9
18,6133,金橋,"26,786,384","11,997",23.55,25.55,23.5,24.9,+,1.65,24.9,24.95
19,1605,華新,"24,530,934","11,749",50.3,50.7,49.8,49.85,-,0.15,49.8,49.85
20,2409,友達,"24,246,404","6,247",18.5,18.55,18.15,18.35,-,0.15,18.3,18.35
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
