排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,9105,泰金寶-DR,"130,595,912","22,503",9.05,9.16,8.8,9.13,+,0.12,9.13,9.14
2,2883,凱基金,"86,600,821","11,180",17.55,17.7,17.3,17.3,-,0.25,17.3,17.35
3,2498,宏達電,"61,533,493","32,070",49.85,53.7,49.55,51.2,+,2.2,51.1,51.2
4,"=""00637L""",元大滬深300正2,"53,898,672","5,755",16.8,17.11,16.76,16.88,+,0.1,16.88,16.89
5,2610,華航,"51,096,521","11,925",26.3,26.65,25.9,26.6,+,0.3,26.55,26.6
6,"=""00953B""",群益優選非投等債,"48,294,615","2,296",10.28,10.3,10.28,10.29,+,0.01,10.29,10.3
7,2374,佳能,"47,332,307","27,007",66.4,66.9,65.1,65.3,-,0.9,65.2,65.3
8,2801,彰銀,"47,124,740","4,790",17.7,18.05,17.7,18.0,+,0.25,17.95,18.0
9,3041,揚智,"45,187,048","25,026",39.1,40.95,38.85,39.15,+,1.2,39.15,39.2
10,"=""00680L""",元大美債20正2,"44,667,139","4,434",7.44,7.44,7.41,7.44,-,0.14,7.43,7.44
11,6191,精成科,"43,937,584","23,127",62.5,62.9,58.4,59.8,+,1.2,59.7,59.8
12,"=""00665L""",富邦�琤肭磪囓�2,"38,781,811","2,523",8.47,8.54,8.33,8.37,-,0.1,8.37,8.38
13,3450,聯鈞,"38,342,648","28,234",289.0,298.0,280.5,281.0,-,10.0,281.0,281.5
14,2888,新光金,"38,092,165","4,952",11.85,11.95,11.85,11.85,,0.0,11.85,11.9
15,"=""00715L""",期街口布蘭特正2,"35,906,900","3,360",13.42,13.53,13.42,13.49,+,0.32,13.48,13.49
16,"=""0056""",元大高股息,"33,355,258","26,252",37.05,37.06,36.83,36.83,-,0.22,36.82,36.83
17,2324,仁寶,"32,845,044","13,047",37.9,38.3,36.5,36.5,-,1.5,36.5,36.55
18,"=""00929""",復華台灣科技優息,"32,225,959","9,217",18.18,18.19,18.09,18.09,-,0.14,18.09,18.1
19,2890,永豐金,"31,819,459","12,282",23.9,24.1,23.15,23.15,-,0.45,23.15,23.2
20,2371,大同,"28,611,978","10,348",49.3,49.3,47.15,48.25,+,1.35,48.2,48.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
