排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"128,872,054","23,039",17.15,17.2,16.75,16.95,-,0.05,16.95,17.0
2,2618,長榮航,"127,163,457","35,586",31.95,32.2,31.8,31.9,+,1.5,31.9,31.95
3,"=""00637L""",元大滬深300正2,"101,331,140","10,254",11.32,11.42,11.22,11.25,+,0.09,11.24,11.25
4,"=""00632R""",元大台灣50反1,"98,442,580","5,822",4.45,4.46,4.41,4.41,-,0.05,4.41,4.42
5,3231,緯創,"78,687,856","41,830",113.5,117.5,113.0,116.5,+,3.5,116.5,117.0
6,"=""00715L""",期街口布蘭特正2,"69,462,039","7,044",15.14,15.25,15.08,15.18,+,0.65,15.18,15.19
7,2303,聯電,"59,931,420","25,854",49.65,49.9,49.4,49.45,-,0.35,49.45,49.5
8,"=""00929""",復華台灣科技優息,"51,463,496","14,610",18.59,18.72,18.56,18.72,+,0.13,18.71,18.72
9,"=""00665L""",富邦�琤肭磪囓�2,"49,291,111","3,293",4.92,5.06,4.92,4.92,-,0.02,4.92,4.93
10,2356,英業達,"46,735,151","22,943",55.6,56.3,55.4,55.8,+,0.4,55.8,55.9
11,"=""00673R""",期元大S&P原油反1,"44,866,533","4,370",7.72,7.73,7.67,7.7,-,0.16,7.69,7.7
12,2610,華航,"38,703,967","10,734",20.95,21.15,20.7,20.7,,0.0,20.7,20.75
13,2421,建準,"38,548,183","24,893",109.5,119.0,109.0,117.0,+,8.0,117.0,117.5
14,2409,友達,"37,683,182","9,774",19.1,19.1,18.65,18.9,-,0.1,18.85,18.9
15,"=""00919""",群益台灣精選高息,"36,492,902","12,468",22.1,22.26,22.05,22.25,+,0.15,22.24,22.25
16,"=""00878""",國泰永續高股息,"35,435,831","13,952",21.52,21.7,21.49,21.67,+,0.15,21.66,21.67
17,"=""00753L""",中信中國50正2,"35,365,251","3,544",6.38,6.48,6.28,6.3,-,0.06,6.29,6.3
18,"=""00680L""",元大美債20正2,"33,933,646","3,836",8.94,8.95,8.89,8.93,-,0.06,8.93,8.94
19,2353,宏��,"31,733,765","13,771",45.25,46.8,45.25,46.8,+,1.1,46.75,46.8
20,2330,台積電,"29,828,008","32,347",646.0,648.0,644.0,648.0,+,4.0,647.0,648.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
