排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"292,972,545","132,616",55.0,59.2,54.4,57.3,+,3.3,57.3,57.4
2,"=""00929""",復華台灣科技優息,"199,735,628","51,561",18.83,18.94,18.78,18.8,-,0.02,18.79,18.8
3,2618,長榮航,"114,425,390","38,846",33.0,33.6,32.6,33.5,+,0.55,33.45,33.5
4,"=""00637L""",元大滬深300正2,"101,160,117","9,626",11.32,11.35,10.98,11.0,-,0.21,11.0,11.01
5,2353,宏��,"97,414,216","39,693",50.2,50.6,48.75,49.0,-,1.4,49.0,49.05
6,2603,長榮,"94,583,275","55,201",158.0,165.0,156.5,161.0,+,6.0,160.5,161.0
7,"=""00680L""",元大美債20正2,"84,844,920","6,538",9.86,9.88,9.79,9.81,-,0.05,9.8,9.81
8,"=""00632R""",元大台灣50反1,"74,311,795","2,535",4.58,4.58,4.56,4.57,,0.0,4.57,4.58
9,"=""00715L""",期街口布蘭特正2,"71,411,250","8,620",13.33,13.45,13.33,13.43,+,0.91,13.43,13.44
10,9919,康那香,"65,801,769","27,259",30.0,31.5,29.45,29.6,+,0.65,29.6,29.65
11,2324,仁寶,"60,189,704","24,718",37.8,37.8,37.05,37.3,-,0.8,37.3,37.35
12,2303,聯電,"56,711,446","23,566",50.5,50.9,50.2,50.8,+,0.2,50.7,50.8
13,2615,萬海,"54,235,137","29,340",55.9,59.3,55.2,57.0,+,2.0,57.0,57.1
14,"=""00919""",群益台灣精選高息,"51,842,517","14,774",22.06,22.19,22.06,22.15,+,0.09,22.14,22.15
15,2605,新興,"45,499,267","20,925",26.45,27.95,26.15,27.3,+,1.1,27.25,27.3
16,3231,緯創,"41,349,167","25,442",93.8,95.3,93.4,94.2,+,0.7,94.1,94.2
17,2486,一詮,"39,683,436","21,511",51.5,52.5,48.6,49.35,-,2.65,49.3,49.35
18,2891,中信金,"38,772,528","9,462",28.2,28.35,28.05,28.15,-,0.05,28.15,28.2
19,"=""00927""",群益半導體收益,"38,760,066","11,306",17.02,17.09,16.86,16.9,-,0.06,16.9,16.91
20,"=""00712""",復華富時不動產,"37,300,737","15,325",9.75,9.75,9.71,9.72,-,0.16,9.72,9.73
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
