排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"297,677,370","13,279",5.8,5.83,5.74,5.74,-,0.14,5.73,5.74
2,2618,長榮航,"177,169,856","52,427",29.55,31.55,29.55,31.55,+,2.85,31.5,31.55
3,2603,長榮,"134,478,357","46,999",112.0,113.0,108.5,110.0,+,0.5,109.5,110.0
4,2303,聯電,"132,538,225","34,211",48.5,49.3,47.95,49.3,+,1.25,49.25,49.3
5,2610,華航,"124,801,568","37,529",22.7,24.1,22.7,24.0,+,1.75,24.0,24.05
6,3481,群創,"123,193,779","13,022",13.1,13.4,12.95,13.25,+,0.35,13.25,13.3
7,2609,陽明,"95,132,954","50,370",112.5,113.5,107.5,109.5,-,2.0,109.5,110.0
8,"=""00637L""",元大滬深300正2,"85,497,705","11,519",18.55,18.72,18.23,18.44,-,0.01,18.43,18.44
9,2002,中鋼,"62,231,629","23,733",32.2,32.3,31.5,31.85,-,0.3,31.85,31.9
10,2883,凱基金,"61,594,964","14,388",14.95,15.35,14.9,15.3,+,0.6,15.25,15.3
11,2888,新光金,"61,333,477","9,929",9.03,9.19,8.97,9.14,+,0.2,9.14,9.15
12,2886,兆豐金,"52,370,330","12,458",35.15,36.1,35.0,35.6,+,1.0,35.6,35.8
13,2409,友達,"52,235,526","9,367",16.6,16.85,16.35,16.75,+,0.3,16.75,16.8
14,6235,華孚,"50,143,959","23,631",42.6,45.9,41.6,45.15,+,3.25,45.15,45.2
15,3037,欣興,"49,578,687","31,721",164.0,170.0,162.5,169.5,+,12.0,169.0,169.5
16,1605,華新,"49,361,315","19,433",39.8,40.5,39.2,40.4,X,0.0,40.35,40.4
17,2891,中信金,"48,373,601","11,962",26.0,26.5,25.85,26.45,+,0.95,26.4,26.45
18,2634,漢翔,"45,728,215","18,381",34.4,34.8,33.3,34.4,,0.0,34.35,34.4
19,1524,耿鼎,"45,056,663","16,407",19.45,20.3,19.0,19.75,+,0.4,19.75,19.8
20,2892,第一金,"42,980,805","9,405",26.15,26.6,26.15,26.4,+,0.6,26.4,26.45
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
