排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"224,638,879","80,289",59.4,60.6,59.2,60.0,+,1.6,59.9,60.0
2,3481,群創,"222,493,747","45,736",17.05,17.55,17.0,17.15,+,0.15,17.1,17.15
3,2603,長榮,"201,656,434","93,272",141.0,145.5,138.5,144.0,+,4.0,144.0,144.5
4,4919,新唐,"174,982,886","102,407",165.0,172.0,152.0,158.5,-,5.0,158.0,158.5
5,2409,友達,"159,735,305","35,659",17.9,18.35,17.75,18.0,+,0.2,18.0,18.05
6,2888,新光金,"151,556,348","21,523",9.02,9.1,9.01,9.09,-,0.02,9.08,9.09
7,"=""00632R""",元大台灣50反1,"143,268,796","7,563",5.66,5.67,5.61,5.62,-,0.06,5.61,5.62
8,2609,陽明,"130,787,471","63,381",135.5,139.5,132.5,138.5,+,4.0,138.5,139.0
9,2615,萬海,"127,969,894","73,055",247.0,267.0,242.0,262.0,+,18.0,262.0,262.5
10,2605,新興,"97,277,514","45,461",42.3,43.45,41.0,43.1,-,0.15,43.05,43.1
11,5608,四維航,"90,776,193","48,569",62.8,67.0,61.6,65.7,+,1.9,65.7,65.8
12,2612,中航,"67,622,610","33,928",86.0,87.9,81.6,83.9,-,5.3,83.8,83.9
13,6116,彩晶,"62,206,148","18,001",16.25,17.0,16.1,16.5,+,0.3,16.5,16.55
14,2883,凱基金,"59,497,370","10,765",13.4,13.65,13.35,13.65,+,0.25,13.6,13.65
15,2481,強茂,"53,030,171","33,614",109.5,117.5,109.0,113.0,+,5.5,113.0,113.5
16,"=""00715L""",期街口布蘭特正2,"49,632,912","4,141",8.05,8.07,7.95,8.02,+,0.27,8.01,8.02
17,2637,慧洋-KY,"48,663,791","27,043",88.5,91.4,86.8,91.0,+,4.0,90.9,91.0
18,2371,大同,"48,306,682","12,087",28.3,28.7,28.05,28.25,-,0.1,28.25,28.3
19,2342,茂矽,"45,370,899","22,641",45.8,49.95,45.5,48.35,+,2.9,48.3,48.4
20,2606,裕民,"42,844,333","21,817",73.2,74.2,71.3,74.0,+,1.2,73.9,74.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
