排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2027,大成鋼,"160,349,400","75,441",44.7,48.7,44.45,48.25,+,3.75,48.2,48.25
2,2344,華邦電,"159,098,519","41,851",18.3,19.5,18.05,19.1,+,0.25,19.1,19.15
3,2408,南亞科,"133,452,391","60,953",39.8,43.9,38.95,42.9,+,2.05,42.85,42.9
4,3059,華晶科,"116,818,069","61,954",45.65,49.5,45.5,49.1,+,4.1,49.1,49.15
5,2002,中鋼,"112,923,974","31,417",23.1,23.9,23.0,23.9,+,0.7,23.85,23.9
6,"=""00953B""",群益優選非投等債,"89,048,956","6,276",10.29,10.3,10.29,10.3,+,0.01,10.29,10.3
7,"=""00665L""",富邦�琤肭磪囓�2,"87,301,978","7,289",11.07,11.5,10.94,11.48,-,0.07,11.48,11.49
8,2014,中鴻,"80,802,082","29,613",23.0,24.6,22.85,24.3,+,1.45,24.25,24.3
9,2606,裕民,"72,787,053","40,695",73.9,74.8,70.6,72.3,-,0.8,72.3,72.4
10,2317,鴻海,"70,811,787","73,391",181.5,182.0,177.5,177.5,-,6.5,177.5,178.0
11,"=""00753L""",中信中國50正2,"68,417,137","9,114",11.16,11.38,10.99,11.36,-,0.32,11.36,11.37
12,"=""00940""",元大台灣價值高息,"66,951,776","9,880",9.6,9.64,9.55,9.61,-,0.01,9.61,9.62
13,"=""00637L""",元大滬深300正2,"63,933,410","7,416",15.97,16.04,15.87,15.99,-,0.18,15.98,15.99
14,"=""00878""",國泰永續高股息,"63,599,841","37,030",22.47,22.58,22.39,22.52,-,0.04,22.52,22.53
15,"=""00919""",群益台灣精選高息,"63,348,135","25,774",24.0,24.18,23.9,24.1,+,0.08,24.1,24.11
16,1101,台泥,"57,322,068","25,705",33.75,35.1,33.7,34.95,+,0.95,34.95,35.0
17,1605,華新,"57,252,985","22,070",29.2,29.7,28.85,28.95,-,0.65,28.95,29.0
18,"=""00929""",復華台灣科技優息,"56,790,893","13,292",18.78,18.93,18.7,18.89,,0.0,18.89,18.9
19,5608,四維航,"54,075,651","22,899",21.15,21.8,21.0,21.3,+,0.75,21.25,21.3
20,3481,群創,"53,979,100","12,096",15.05,15.3,14.95,15.05,,0.0,15.05,15.1
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
