排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"206,450,212","17,753",11.9,12.05,11.85,11.95,+,0.1,11.9,11.95
2,"=""00632R""",元大台灣50反1,"172,215,046","6,238",3.41,3.43,3.37,3.38,-,0.02,3.37,3.38
3,2609,陽明,"155,634,574","93,848",65.1,69.0,65.0,67.6,+,3.1,67.6,67.7
4,"=""00637L""",元大滬深300正2,"149,857,098","16,708",11.97,12.91,11.94,12.86,+,0.93,12.85,12.86
5,2891,中信金,"116,413,546","35,163",35.2,35.25,34.7,35.0,-,0.35,35.0,35.05
6,"=""00665L""",富邦�琤肭磪囓�2,"114,573,648","7,787",6.92,7.46,6.92,7.41,+,0.55,7.4,7.41
7,3715,定穎投控,"100,391,047","63,339",78.0,81.0,77.3,77.9,+,1.6,77.9,78.0
8,2615,萬海,"100,336,124","57,276",83.0,90.7,82.8,90.7,+,8.2,90.7,0.0
9,"=""00680L""",元大美債20正2,"100,281,467","7,491",9.56,9.58,9.5,9.52,-,0.01,9.51,9.52
10,2399,映泰,"81,337,224","36,124",31.0,33.0,30.2,32.0,+,1.4,32.0,32.05
11,2618,長榮航,"78,346,731","22,144",37.4,38.0,37.4,37.85,+,0.5,37.8,37.85
12,3149,正達,"76,570,072","39,284",35.0,37.7,33.6,33.75,-,0.55,33.7,33.75
13,3013,晟銘電,"69,380,971","38,387",132.5,135.5,127.0,129.0,-,1.0,128.5,129.0
14,"=""00929""",復華台灣科技優息,"68,758,599","25,730",18.91,18.93,18.81,18.92,+,0.01,18.91,18.92
15,2603,長榮,"61,532,669","41,152",197.0,205.0,196.5,204.0,+,9.0,203.5,204.0
16,2317,鴻海,"57,714,716","38,239",179.0,184.0,178.0,183.0,+,3.0,182.5,183.0
17,"=""00753L""",中信中國50正2,"56,890,648","5,239",7.61,8.13,7.61,8.09,+,0.56,8.08,8.09
18,"=""00919""",群益台灣精選高息,"54,919,939","27,074",23.61,23.75,23.58,23.74,+,0.13,23.74,23.75
19,"=""00688L""",國泰20年美債正2,"54,831,179","3,855",9.51,9.53,9.46,9.48,,0.0,9.47,9.48
20,3481,群創,"46,597,594","9,943",15.7,15.8,15.55,15.65,-,0.1,15.65,15.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
