排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"262,516,412","34,524",17.99,17.99,17.02,17.08,-,1.14,17.08,17.09
2,"=""00632R""",元大台灣50反1,"147,477,385","6,208",3.33,3.33,3.29,3.30,-,0.04,3.30,3.31
3,2888,新光金,"111,792,278","7,672",12.00,12.05,11.90,11.90,-,0.05,11.90,11.95
4,3149,正達,"106,943,088","53,004",43.75,45.70,40.15,40.50,-,1.65,40.50,40.55
5,2883,凱基金,"99,988,833","14,424",16.55,17.00,16.55,16.80,+,0.4,16.80,16.85
6,"=""00753L""",中信中國50正2,"88,755,109","11,921",10.78,10.81,10.26,10.30,-,0.35,10.30,10.31
7,"=""00680L""",元大美債20正2,"86,842,970","11,849",8.84,8.84,8.75,8.76,-,0.15,8.75,8.76
8,2317,鴻海,"71,856,959","61,591",200.00,202.00,199.00,200.00,+,1.0,199.50,200.00
9,2449,京元電子,"68,741,149","45,650",127.00,129.00,123.50,125.50,+,1.0,125.00,125.50
10,2887,台新新光金,"58,393,130","17,177",18.00,18.05,17.75,17.75,-,0.35,17.75,17.80
11,2891,中信金,"58,031,567","11,856",35.15,35.30,35.00,35.15,+,0.25,35.10,35.15
12,"=""00665L""",富邦�琤肭磪囓�2,"56,573,616","6,053",9.40,9.49,9.05,9.12,-,0.1,9.12,9.13
13,"=""00929""",復華台灣科技優息,"56,022,629","19,000",18.75,18.90,18.75,18.86,+,0.13,18.85,18.86
14,3231,緯創,"56,010,297","34,315",105.50,109.00,104.50,108.50,+,3.5,108.00,108.50
15,"=""00882""",中信中國高股息,"53,864,220","11,544",13.39,13.42,13.14,13.17,-,0.03,13.16,13.17
16,2399,映泰,"52,856,007","27,931",38.35,40.15,37.65,37.70,-,0.65,37.65,37.70
17,4956,光鋐,"51,225,949","20,793",31.80,34.35,30.30,34.35,+,3.1,34.35,0.00
18,2330,台積電,"47,776,351","89,915","1,025.00","1,050.00","1,020.00","1,045.00",+,25.0,"1,045.00","1,050.00"
19,"=""00688L""",國泰20年美債正2,"46,723,740","5,584",8.75,8.75,8.70,8.71,-,0.15,8.70,8.71
20,2363,矽統,"45,722,067","30,320",81.50,81.90,78.00,78.00,-,2.4,78.00,78.10
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
