排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"111,558,950","64,116",98.2,102.0,97.0,101.0,+,1.8,101.0,101.5
2,"=""00632R""",元大台灣50反1,"83,974,839","3,444",5.79,5.81,5.76,5.77,+,0.02,5.77,5.78
3,2303,聯電,"70,525,380","42,475",41.4,41.65,41.0,41.05,-,1.1,41.05,41.1
4,2498,宏達電,"66,667,461","29,237",58.5,60.6,57.9,60.4,-,1.6,60.4,60.5
5,2409,友達,"58,708,721","11,329",14.1,14.5,14.1,14.2,+,0.25,14.15,14.2
6,2609,陽明,"49,731,050","31,660",89.3,91.2,88.0,91.1,+,0.6,91.1,91.2
7,1605,華新,"49,533,901","19,913",33.1,33.6,32.25,32.35,+,0.3,32.35,32.4
8,6443,元晶,"47,596,307","25,375",32.95,35.85,32.45,35.7,+,2.75,35.65,35.7
9,"=""00878""",國泰永續高股息,"43,792,703","16,752",16.97,17.07,16.91,17.05,+,0.08,17.04,17.05
10,"=""00637L""",元大滬深300正2,"42,330,093","6,395",16.88,17.06,16.84,16.85,+,0.22,16.85,16.86
11,2313,華通,"41,333,414","20,795",49.15,50.8,49.0,50.7,+,1.55,50.7,50.8
12,3481,群創,"40,119,080","6,985",10.7,10.85,10.6,10.65,-,0.05,10.6,10.65
13,2618,長榮航,"38,296,754","12,219",31.3,31.85,31.0,31.65,-,0.05,31.6,31.65
14,1524,耿鼎,"37,069,625","15,450",24.6,25.25,23.7,25.25,+,0.3,25.2,25.25
15,2883,凱基金,"36,095,885","9,343",13.25,13.35,13.15,13.35,,0.0,13.3,13.35
16,5388,中磊,"33,457,604","17,210",94.0,101.0,93.0,101.0,+,9.0,101.0,0.0
17,8028,昇陽半導體,"32,789,657","19,537",68.8,70.5,65.6,69.4,+,1.4,69.4,69.5
18,2890,永豐金,"31,692,858","6,037",17.15,17.35,17.05,17.35,+,0.25,17.3,17.35
19,"=""00673R""",期元大S&P原油反1,"31,313,469","2,126",8.62,8.68,8.56,8.6,-,0.01,8.59,8.6
20,2534,宏盛,"30,152,641",718,23.6,23.65,23.25,23.3,X,0.0,23.25,23.3
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
