排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"113,317,908","15,512",15.06,15.57,14.94,15.57,+,0.61,15.56,15.57
2,3706,神達,"110,438,984","62,465",69.8,76.3,69.0,75.4,+,5.9,75.4,75.5
3,3645,達邁,"88,546,185","49,101",81.8,84.0,78.5,79.3,+,1.4,79.3,79.4
4,"=""00953B""",群益優選非投等債,"85,580,271","12,200",10.39,10.39,10.37,10.37,-,0.03,10.36,10.37
5,6112,邁達特,"71,282,603","45,560",70.7,77.7,70.7,73.0,+,2.3,73.0,73.1
6,"=""00712""",復華富時不動產,"66,547,223","7,229",9.91,9.96,9.9,9.93,+,0.08,9.92,9.93
7,6215,和椿,"64,046,872","40,928",128.5,141.5,123.0,135.5,+,4.0,135.0,135.5
8,"=""00665L""",富邦�琤肭磪囓�2,"63,726,833","5,767",9.23,9.59,9.2,9.51,+,0.38,9.5,9.51
9,"=""00929""",復華台灣科技優息,"62,635,816","13,536",18.29,18.35,18.28,18.35,+,0.06,18.34,18.35
10,2618,長榮航,"62,191,784","27,398",45.9,46.1,44.3,44.55,-,1.45,44.55,44.6
11,"=""00753L""",中信中國50正2,"55,572,970","6,169",9.26,9.69,9.26,9.67,+,0.46,9.66,9.67
12,2317,鴻海,"52,118,210","44,998",175.0,178.0,174.0,178.0,+,5.0,177.5,178.0
13,9105,泰金寶-DR,"50,307,799","10,794",7.6,7.72,7.5,7.55,-,0.15,7.55,7.56
14,6770,力積電,"46,085,161","17,707",18.1,18.15,17.5,17.6,-,0.7,17.55,17.6
15,3019,亞光,"45,026,561","32,522",180.5,187.0,173.0,186.0,+,5.5,185.5,186.0
16,2610,華航,"44,427,332","16,213",24.9,24.95,23.95,24.2,-,0.7,24.15,24.2
17,"=""00878""",國泰永續高股息,"44,155,155","18,697",22.3,22.38,22.28,22.37,+,0.07,22.36,22.37
18,1802,台玻,"40,417,032","16,619",18.2,18.35,17.45,17.6,-,0.25,17.6,17.65
19,3029,零壹,"38,060,736","26,547",141.5,150.5,139.5,150.5,+,13.5,150.5,0.0
20,"=""00940""",元大台灣價值高息,"37,054,966","9,056",9.3,9.32,9.29,9.31,+,0.01,9.3,9.31
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
