排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,9105,泰金寶-DR,"221,402,959","40,831",7.88,8.25,7.7,8.19,+,0.57,8.18,8.19
2,3706,神達,"199,098,421","92,264",72.6,79.9,71.5,79.9,+,7.2,79.9,0.0
3,2609,陽明,"129,678,456","74,084",77.9,79.8,77.4,79.3,+,2.2,79.2,79.3
4,"=""00632R""",元大台灣50反1,"128,256,421","3,916",3.34,3.36,3.33,3.35,+,0.04,3.34,3.35
5,2312,金寶,"118,949,990","43,309",28.3,29.8,28.0,29.3,+,1.05,29.3,29.35
6,2354,鴻準,"117,053,384","63,890",82.5,84.5,80.2,80.9,-,3.6,80.9,81.0
7,"=""00878""",國泰永續高股息,"78,761,030","39,900",22.05,22.12,21.98,22.08,-,0.05,22.07,22.08
8,2610,華航,"78,737,571","14,566",24.15,24.3,23.9,24.15,-,0.05,24.1,24.15
9,2891,中信金,"69,768,643","16,390",37.75,38.05,37.65,38.05,,0.0,38.0,38.05
10,2349,錸德,"69,685,624","22,358",16.3,17.0,16.0,16.45,+,0.3,16.4,16.45
11,8104,錸寶,"69,617,323","40,605",53.7,61.0,52.2,56.9,+,1.3,56.8,56.9
12,2615,萬海,"68,501,064","41,023",95.5,98.9,95.0,95.8,+,1.0,95.8,95.9
13,2303,聯電,"67,566,092","30,695",44.55,44.75,44.4,44.4,-,0.5,44.4,44.5
14,1802,台玻,"64,918,751","11,954",17.95,19.85,17.8,19.5,+,1.45,19.45,19.5
15,2356,英業達,"62,954,126","32,110",49.0,52.0,48.7,51.0,+,2.0,51.0,51.1
16,2884,玉山金,"62,359,644","13,862",27.05,27.35,26.85,27.35,+,0.3,27.35,27.4
17,"=""00929""",復華台灣科技優息,"60,606,194","24,703",17.9,17.9,17.79,17.88,-,0.05,17.88,17.89
18,2204,中華,"59,991,143","37,880",84.0,88.5,82.0,84.9,+,4.4,84.9,85.0
19,2618,長榮航,"50,719,689","22,907",41.7,41.9,40.75,41.15,-,0.55,41.15,41.2
20,2317,鴻海,"50,295,948","40,002",205.0,205.0,202.0,202.5,-,3.5,202.5,203.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
