排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"260,649,150","103,799",25.47,25.47,25.15,25.46,X,0.0,25.45,25.46
2,2317,鴻海,"241,783,637","102,089",133.0,137.0,131.5,136.0,+,4.0,135.5,136.0
3,"=""00929""",復華台灣科技優息,"121,909,113","31,924",20.61,21.03,20.61,21.03,+,0.43,21.02,21.03
4,"=""00941""",中信上游半導體,"100,658,751","30,084",15.3,15.31,15.08,15.1,-,0.25,15.09,15.1
5,2486,一詮,"92,759,541","39,098",56.0,59.8,54.3,54.5,+,0.1,54.4,54.5
6,2834,臺企銀,"86,515,046","25,221",16.1,16.15,15.7,15.8,-,0.55,15.8,15.85
7,1513,中興電,"80,563,262","54,121",170.0,182.5,168.0,178.5,+,9.0,178.5,179.0
8,2323,中環,"70,743,114","16,047",11.75,12.4,11.75,12.3,+,0.8,12.25,12.3
9,2303,聯電,"69,546,847","28,351",51.5,52.0,51.0,51.8,-,0.1,51.8,51.9
10,2883,凱基金,"65,520,738","14,017",14.25,14.4,14.0,14.2,+,0.05,14.2,14.25
11,"=""00632R""",元大台灣50反1,"63,532,793","3,149",4.02,4.03,4.0,4.0,-,0.02,4.0,4.01
12,2329,華泰,"62,699,256","33,564",65.5,71.2,65.2,71.0,+,6.0,70.9,71.0
13,2382,廣達,"57,548,118","55,128",265.0,267.5,253.0,255.0,-,2.5,254.5,255.0
14,3231,緯創,"55,848,385","27,939",120.0,121.5,118.5,120.0,+,0.5,119.5,120.0
15,2367,燿華,"50,602,330","20,808",24.25,26.0,23.85,25.85,+,1.85,25.8,25.85
16,"=""00878""",國泰永續高股息,"49,943,072","25,585",22.38,22.44,22.27,22.37,-,0.01,22.36,22.37
17,2603,長榮,"49,283,936","34,861",167.0,167.0,161.0,164.5,-,2.0,164.5,165.0
18,"=""00665L""",富邦�琤肭磪囓�2,"47,980,599","2,933",5.58,5.69,5.55,5.67,+,0.18,5.66,5.67
19,3481,群創,"47,415,809","10,936",14.95,15.0,14.65,14.85,-,0.1,14.85,14.9
20,2884,玉山金,"46,340,572","17,347",26.7,26.8,26.3,26.5,+,0.3,26.45,26.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
