排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"351,514,949","61,320",66.5,67.9,65.5,66.7,+,0.4,66.7,66.8
2,"=""00715L""",期街口布蘭特正2,"210,173,584","26,489",11.61,11.63,11.48,11.48,-,0.96,11.47,11.48
3,2618,長榮航,"130,713,402","31,705",33.9,34.15,33.7,33.95,+,0.4,33.95,34.0
4,2610,華航,"128,163,760","30,679",21.9,22.4,21.85,22.2,+,0.4,22.2,22.25
5,2515,中工,"117,949,052","16,869",10.55,11.45,10.45,11.45,+,1.0,11.45,0.0
6,2303,聯電,"112,736,308","16,756",51.4,51.8,51.1,51.8,+,0.2,51.8,51.9
7,2371,大同,"102,753,304","29,094",40.85,42.35,40.2,42.3,+,1.5,42.25,42.3
8,2883,凱基金,"101,554,888","10,894",12.8,12.95,12.7,12.7,-,0.1,12.7,12.75
9,2890,永豐金,"94,250,894","6,147",17.2,17.3,17.1,17.3,+,0.15,17.3,17.35
10,2330,台積電,"90,675,529","39,679",560.0,562.0,551.0,558.0,-,8.0,558.0,559.0
11,2882,國泰金,"88,146,361","8,389",44.55,44.95,44.3,44.3,-,0.2,44.3,44.35
12,"=""00632R""",元大台灣50反1,"83,432,003","4,276",4.96,4.99,4.94,4.97,+,0.03,4.96,4.97
13,2880,華南金,"79,924,304","4,671",22.35,22.4,22.2,22.25,,0.0,22.2,22.25
14,2886,兆豐金,"73,167,689","8,747",36.15,36.2,35.8,35.8,-,0.4,35.8,35.85
15,2891,中信金,"72,549,839","7,927",24.5,24.55,24.25,24.3,-,0.2,24.3,24.35
16,2356,英業達,"71,136,889","27,502",38.0,38.25,36.05,36.85,-,0.85,36.85,36.9
17,5876,上海商銀,"70,666,075","5,281",45.95,46.3,45.15,45.15,-,0.85,45.15,45.2
18,"=""00637L""",元大滬深300正2,"67,710,597","8,972",13.6,13.62,13.23,13.23,-,0.21,13.23,13.24
19,2457,飛宏,"64,236,184","32,264",77.6,80.2,75.9,78.4,+,1.8,78.3,78.4
20,2382,廣達,"63,098,915","28,806",117.5,119.5,113.5,116.5,+,1.5,116.0,116.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
