排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"200,764,729","47,422",17.92,18.16,17.91,18.13,+,0.34,18.12,18.13
2,"=""00632R""",元大台灣50反1,"147,956,167","6,752",4.83,4.83,4.78,4.78,-,0.08,4.78,4.79
3,1522,堤維西,"114,707,938","52,621",44.3,45.1,42.55,42.85,+,0.2,42.85,42.9
4,"=""00919""",群益台灣精選高息,"110,879,409","25,842",21.36,21.6,21.35,21.56,+,0.36,21.55,21.56
5,2363,矽統,"104,348,924","42,884",36.3,38.0,35.8,37.55,+,1.45,37.5,37.55
6,3231,緯創,"102,583,981","46,582",104.5,107.5,104.0,106.0,+,4.0,106.0,106.5
7,2486,一詮,"89,629,327","43,259",50.1,53.2,48.7,53.2,+,4.75,53.2,0.0
8,"=""00878""",國泰永續高股息,"59,399,691","18,524",20.52,20.82,20.52,20.81,+,0.36,20.81,20.82
9,2371,大同,"50,663,905","21,285",47.8,48.0,43.75,44.5,-,4.05,44.5,44.55
10,2313,華通,"49,595,801","21,310",50.7,51.4,49.8,50.8,+,0.4,50.8,50.9
11,2618,長榮航,"49,559,296","12,899",30.85,30.95,30.35,30.8,+,0.1,30.75,30.8
12,2382,廣達,"48,231,676","30,045",232.0,237.0,230.5,235.0,+,6.5,235.0,235.5
13,3715,定穎投控,"44,633,690","27,190",65.3,66.5,63.2,63.2,-,1.8,63.2,63.4
14,2891,中信金,"36,648,148","11,130",24.8,25.0,24.65,25.0,+,0.3,24.95,25.0
15,1319,東陽,"31,725,935","20,213",75.9,78.4,74.6,75.6,+,1.2,75.6,75.7
16,1524,耿鼎,"30,163,850","14,457",26.8,27.0,25.7,26.1,-,0.1,26.1,26.15
17,2609,陽明,"29,354,865","17,019",43.5,44.6,43.5,44.6,+,1.3,44.6,44.65
18,2376,技嘉,"29,056,646","22,961",276.0,283.0,273.0,278.0,+,10.5,278.0,278.5
19,2301,光寶科,"28,073,176","15,712",126.0,129.5,125.0,126.5,+,2.5,126.5,127.0
20,3035,智原,"27,401,085","21,646",354.0,360.5,348.5,356.5,+,8.5,356.5,357.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
