排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"323,959,375","149,602",130.0,134.5,125.5,129.0,+,4.0,128.5,129.0
2,2356,英業達,"160,608,373","83,152",63.0,64.9,60.2,60.9,-,2.9,60.8,60.9
3,"=""00878""",國泰永續高股息,"133,578,516","42,970",21.85,21.98,21.42,21.61,-,0.15,21.61,21.62
4,2382,廣達,"129,644,815","80,018",241.0,249.0,233.5,240.0,-,2.0,239.5,240.0
5,"=""00929""",復華台灣科技優息,"112,404,571","31,883",16.7,16.7,16.45,16.54,-,0.09,16.53,16.54
6,"=""00900""",富邦特選高股息30,"98,038,378","20,578",13.61,13.62,13.31,13.38,-,0.14,13.37,13.38
7,3481,群創,"93,206,402","16,496",16.8,17.1,16.65,16.65,-,0.1,16.65,16.7
8,"=""00632R""",元大台灣50反1,"90,687,697","3,999",4.76,4.82,4.75,4.8,+,0.06,4.79,4.8
9,2301,光寶科,"90,094,356","51,379",147.0,148.5,137.0,143.0,-,5.0,142.5,143.0
10,2618,長榮航,"68,212,974","20,922",35.3,36.5,35.2,35.8,+,0.75,35.8,35.85
11,"=""00637L""",元大滬深300正2,"58,683,430","6,440",16.05,16.28,15.85,16.12,+,0.09,16.12,16.13
12,"=""00665L""",富邦�琤肭磪囓�2,"58,398,283","4,643",8.19,8.23,7.93,8.02,-,0.27,8.01,8.02
13,2303,聯電,"55,313,334","24,610",46.4,46.4,45.55,45.55,-,0.85,45.55,45.6
14,2610,華航,"54,544,832","16,107",24.6,25.4,24.55,24.9,+,0.45,24.9,24.95
15,2913,農林,"53,631,150","21,593",27.25,27.65,26.2,26.65,-,0.75,26.65,26.7
16,2891,中信金,"50,817,450","13,168",24.65,24.75,24.5,24.6,,0.0,24.55,24.6
17,3706,神達,"49,516,519","30,063",48.1,48.85,46.2,46.35,-,2.1,46.35,46.4
18,2888,新光金,"47,638,684","6,927",9.73,9.78,9.68,9.7,-,0.03,9.7,9.72
19,2890,永豐金,"43,436,324","8,951",18.8,18.85,18.6,18.7,-,0.1,18.7,18.75
20,2885,元大金,"42,444,556","12,954",24.9,25.4,24.9,25.1,+,0.4,25.05,25.1
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
