排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"197,202,179","62,454",18.2,18.26,18.08,18.08,X,0.0,18.08,18.09
2,2313,華通,"165,583,818","74,930",58.0,60.8,56.6,56.9,-,0.7,56.9,57.0
3,3231,緯創,"98,665,390","59,292",101.5,102.5,97.5,98.4,-,2.6,98.4,98.5
4,2363,矽統,"84,856,763","36,180",36.25,37.5,35.9,37.2,+,1.15,37.15,37.2
5,"=""00919""",群益台灣精選高息,"81,527,891","34,107",21.18,21.19,21.01,21.04,-,0.11,21.03,21.04
6,"=""00632R""",元大台灣50反1,"61,579,576","2,421",4.81,4.84,4.8,4.84,+,0.03,4.83,4.84
7,2367,燿華,"52,322,512","14,221",20.2,21.15,20.0,21.15,+,1.9,21.15,0.0
8,"=""00878""",國泰永續高股息,"50,839,193","32,797",20.63,20.68,20.46,20.48,-,0.11,20.48,20.49
9,3715,定穎投控,"47,876,924","26,558",67.4,70.5,67.0,69.9,+,2.5,69.8,69.9
10,"=""00665L""",富邦�琤肭磪囓�2,"47,244,524","4,042",7.15,7.15,7.0,7.03,-,0.08,7.03,7.05
11,2354,鴻準,"46,369,696","23,657",57.9,62.8,57.5,60.7,+,3.6,60.7,60.8
12,2382,廣達,"40,486,226","28,138",224.0,227.0,217.0,219.0,-,3.5,219.0,219.5
13,1522,堤維西,"39,815,234","20,795",45.0,45.8,43.1,43.65,-,0.45,43.65,43.7
14,2618,長榮航,"37,283,225","11,628",30.6,30.6,30.25,30.25,-,0.25,30.25,30.3
15,3036,文曄,"37,225,887","21,797",97.4,97.4,90.2,91.0,+,2.4,90.9,91.0
16,2888,新光金,"33,626,228","4,506",9.53,9.57,9.51,9.52,,0.0,9.52,9.53
17,2388,威盛,"33,215,740","19,923",123.5,124.5,116.0,118.0,-,4.5,118.0,118.5
18,2891,中信金,"33,044,851","12,745",24.95,25.1,24.8,24.95,,0.0,24.95,25.0
19,3481,群創,"32,723,499","6,726",13.9,13.95,13.7,13.7,-,0.1,13.7,13.75
20,2356,英業達,"30,764,054","16,900",49.75,50.5,48.5,48.5,-,1.15,48.5,48.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
