排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2324,仁寶,"290,252,125","74,933",36.3,37.4,35.75,37.4,+,3.4,37.4,0.0
2,2356,英業達,"200,187,249","95,503",45.55,49.55,45.3,49.0,+,3.95,49.0,49.05
3,2353,宏��,"192,580,341","87,168",41.2,44.75,40.8,44.6,+,3.9,44.55,44.6
4,2515,中工,"182,475,726","28,443",12.65,13.4,12.35,13.4,+,0.9,13.4,13.45
5,2609,陽明,"166,543,974","77,071",49.7,50.5,48.2,50.4,+,1.1,50.3,50.4
6,"=""00919""",群益台灣精選高息,"92,857,278","31,441",22.28,22.31,22.2,22.22,+,0.02,22.22,22.23
7,3231,緯創,"92,594,046","44,219",92.6,94.9,92.4,94.2,+,2.2,94.2,94.3
8,9105,泰金寶-DR,"82,941,467","6,798",3.11,3.37,3.1,3.37,+,0.3,3.37,0.0
9,"=""00878""",國泰永續高股息,"77,704,847","23,670",20.98,21.23,20.97,21.2,+,0.26,21.2,21.21
10,"=""00929""",復華台灣科技優息,"77,604,233","24,217",18.99,19.06,18.92,19.0,+,0.09,19.0,19.01
11,2014,中鴻,"73,584,218","27,575",29.45,29.45,27.55,28.2,+,0.45,28.15,28.2
12,2312,金寶,"71,832,347","18,790",15.9,16.95,15.8,16.9,+,1.3,16.9,16.95
13,"=""00632R""",元大台灣50反1,"70,795,693","2,574",4.55,4.56,4.53,4.53,-,0.04,4.53,4.54
14,2382,廣達,"70,764,561","46,306",206.5,212.5,204.0,210.0,+,6.5,210.0,210.5
15,2891,中信金,"64,620,803","25,045",28.2,28.25,27.7,27.8,-,0.45,27.8,27.85
16,2603,長榮,"59,499,049","28,532",147.5,148.0,144.5,148.0,+,1.0,147.5,148.0
17,2303,聯電,"55,317,352","16,480",50.0,50.2,49.55,49.85,-,0.15,49.8,49.85
18,2618,長榮航,"55,242,519","18,917",30.1,30.6,30.1,30.6,+,0.45,30.55,30.6
19,2317,鴻海,"54,775,393","25,178",102.5,104.5,102.5,104.5,+,2.0,104.0,104.5
20,"=""00637L""",元大滬深300正2,"48,840,796","4,559",11.15,11.19,11.0,11.06,+,0.01,11.06,11.07
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
