排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"180,292,043","5,996",5.91,5.93,5.88,5.89,+,0.06,5.89,5.9
2,"=""00637L""",元大滬深300正2,"62,317,405","6,323",15.08,15.38,14.94,15.13,-,0.15,15.13,15.14
3,2609,陽明,"57,425,385","28,274",67.2,67.8,66.5,67.3,-,0.7,67.2,67.3
4,2615,萬海,"55,179,596","38,065",86.2,86.9,83.5,86.2,-,1.0,86.2,86.3
5,2014,中鴻,"53,750,919","22,008",27.1,28.3,26.9,27.6,+,0.3,27.6,27.65
6,1752,南光,"52,972,927","28,634",59.6,65.1,59.6,63.1,+,3.9,63.1,63.2
7,1605,華新,"42,087,482","18,766",46.85,47.25,46.4,46.75,-,0.8,46.75,46.8
8,3481,群創,"42,045,771","9,188",10.9,11.2,10.8,11.1,,0.0,11.1,11.15
9,"=""00893""",國泰智能電動車,"41,178,752","12,807",10.99,10.99,10.93,10.95,-,0.44,10.95,10.96
10,2002,中鋼,"37,215,614","14,788",30.25,30.7,30.05,30.7,+,0.05,30.65,30.7
11,2603,長榮,"36,971,633","18,726",169.0,170.5,165.5,167.5,-,4.0,167.0,167.5
12,2409,友達,"36,393,849","7,043",15.15,15.45,15.0,15.4,+,0.1,15.4,15.45
13,3037,欣興,"35,224,321","20,437",120.0,125.0,118.0,125.0,+,3.0,124.5,125.0
14,2303,聯電,"34,060,157","15,507",41.95,42.15,41.7,41.95,-,0.9,41.9,41.95
15,2882,國泰金,"33,981,856","11,977",40.35,41.5,40.3,41.15,+,0.75,41.15,41.2
16,"=""00878""",國泰永續高股息,"32,714,486","19,063",16.17,16.23,16.1,16.19,-,0.08,16.18,16.19
17,1760,寶齡富錦,"30,708,622","20,541",173.0,192.5,172.0,190.0,+,15.0,190.0,190.5
18,2618,長榮航,"27,994,158","11,756",28.45,28.5,28.0,28.1,-,0.6,28.1,28.15
19,2890,永豐金,"27,291,407","8,812",16.85,16.9,16.6,16.7,-,0.85,16.7,16.75
20,2330,台積電,"26,724,153","63,532",457.5,458.5,455.0,455.0,-,13.0,455.0,455.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
