排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"457,392,302","180,689",133.0,140.0,131.0,133.0,-,0.5,133.0,133.5
2,2883,凱基金,"234,349,624","42,035",14.1,14.6,13.9,14.3,+,0.45,14.3,14.35
3,2303,聯電,"224,287,962","92,591",60.3,60.4,57.5,57.6,-,2.5,57.5,57.6
4,2603,長榮,"213,785,296","102,785",137.5,139.5,130.5,130.5,-,6.5,130.5,131.0
5,3481,群創,"161,774,390","30,185",19.9,20.1,19.7,19.85,,0.0,19.85,19.9
6,2344,華邦電,"157,646,482","61,394",29.85,30.0,28.5,28.5,-,2.15,28.5,28.55
7,"=""00632R""",元大台灣50反1,"136,108,737","8,359",5.59,5.67,5.59,5.66,+,0.07,5.66,5.67
8,2610,華航,"120,675,489","27,918",17.75,18.2,17.35,17.45,-,0.1,17.4,17.45
9,2615,萬海,"118,955,210","68,877",228.0,232.0,215.0,215.0,-,15.0,215.0,215.5
10,2823,中壽,"118,392,458","27,632",28.95,28.95,27.75,28.3,X,0.0,28.25,28.3
11,2002,中鋼,"96,448,354","28,180",37.95,38.25,37.4,37.75,-,0.25,37.75,37.8
12,2618,長榮航,"96,143,979","27,409",19.0,19.7,18.8,18.8,+,0.05,18.8,18.85
13,2409,友達,"93,051,359","21,201",20.8,20.85,20.4,20.4,-,0.35,20.4,20.45
14,2337,旺宏,"86,793,287","41,116",40.6,40.65,38.15,38.2,-,2.6,38.2,38.25
15,2891,中信金,"76,236,206","10,119",22.9,22.95,22.75,22.8,-,0.1,22.8,22.85
16,2885,元大金,"66,101,052","21,696",24.45,24.45,23.55,23.7,-,0.7,23.7,23.75
17,2369,菱生,"58,843,041","17,388",28.0,28.4,26.85,26.85,-,1.2,26.85,26.9
18,6116,彩晶,"56,664,650","15,871",19.15,19.25,18.6,18.6,-,0.5,18.6,18.65
19,2317,鴻海,"46,681,998","17,924",109.5,110.0,108.0,109.0,,0.0,109.0,109.5
20,"=""00881""",國泰台灣科技龍頭,"46,256,276","20,717",18.0,18.0,17.77,17.77,-,0.2,17.77,17.78
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
