排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"409,683,201","90,184",27.85,28.9,27.25,27.45,-,0.2,27.45,27.5
2,2618,長榮航,"262,757,360","69,032",27.45,28.0,26.35,26.4,-,0.8,26.4,26.45
3,3481,群創,"181,778,910","41,546",19.15,19.55,18.85,18.9,-,0.05,18.9,18.95
4,2888,新光金,"160,782,736","23,325",11.4,11.55,11.25,11.4,+,0.15,11.4,11.45
5,2303,聯電,"152,277,291","48,115",65.5,66.0,64.6,64.7,-,0.4,64.7,64.8
6,2340,台亞,"145,039,121","66,566",60.4,60.4,57.2,60.2,+,4.3,60.1,60.2
7,2344,華邦電,"144,488,815","52,605",30.65,31.8,30.55,31.75,+,2.05,31.7,31.75
8,2409,友達,"140,625,533","35,192",22.15,22.5,21.85,21.85,,0.0,21.85,21.9
9,2603,長榮,"126,400,259","48,405",118.5,122.0,117.5,119.5,+,2.5,119.5,120.0
10,2371,大同,"101,619,780","36,714",38.8,39.5,37.9,38.5,-,0.35,38.5,38.55
11,2609,陽明,"84,115,329","34,290",109.0,113.0,108.0,110.5,+,3.0,110.5,111.0
12,2883,凱基金,"82,124,175","21,668",16.8,16.8,16.55,16.7,-,0.15,16.7,16.75
13,"=""00715L""",期街口布蘭特正2,"66,161,264","8,878",10.36,10.45,10.27,10.4,-,0.76,10.4,10.41
14,2498,宏達電,"64,515,570","35,574",87.8,89.3,86.7,86.7,-,0.9,86.7,86.8
15,3049,精金,"63,343,915","12,655",15.1,15.15,14.85,15.15,+,1.35,15.15,0.0
16,3016,嘉晶,"58,134,679","29,463",148.0,150.5,142.0,149.0,+,6.0,148.0,149.0
17,2408,南亞科,"50,484,857","24,243",71.7,76.0,71.5,75.4,+,5.8,75.3,75.4
18,2002,中鋼,"50,388,550","18,423",32.5,32.75,32.3,32.6,,0.0,32.55,32.6
19,2337,旺宏,"49,813,545","20,686",42.4,44.0,42.4,43.65,+,1.3,43.65,43.7
20,3019,亞光,"47,516,449","31,709",96.0,102.5,95.0,97.5,+,4.2,97.4,97.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
