排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"322,619,761","12,043",3.20,3.22,3.18,3.21,-,0.06,3.21,3.22
2,"=""00637L""",元大滬深300正2,"205,300,432","24,551",15.63,16.65,15.50,16.41,+,0.29,16.40,16.41
3,3481,群創,"168,628,040","34,372",16.15,16.85,15.95,16.30,+,0.2,16.30,16.35
4,2317,鴻海,"107,497,437","63,732",210.00,211.00,207.00,207.50,-,1.0,207.00,207.50
5,"=""00940""",元大台灣價值高息,"101,395,242","13,576",9.76,9.79,9.70,9.71,,0.0,9.70,9.71
6,2312,金寶,"94,467,231","34,594",26.25,26.70,25.40,26.15,+,0.45,26.15,26.20
7,2330,台積電,"91,036,335","132,797","1,095.00","1,100.00","1,075.00","1,085.00",+,50.0,"1,080.00","1,085.00"
8,"=""00680L""",元大美債20正2,"90,352,134","9,443",8.66,8.66,8.62,8.64,-,0.24,8.63,8.64
9,"=""00665L""",富邦�琤肭磪囓�2,"86,761,198","7,650",8.31,8.78,8.25,8.69,+,0.07,8.68,8.69
10,2888,新光金,"85,163,441","8,117",11.55,11.60,11.50,11.60,,0.0,11.55,11.60
11,"=""00753L""",中信中國50正2,"82,890,577","11,433",9.29,9.77,9.18,9.65,+,0.09,9.65,9.66
12,2303,聯電,"79,201,330","36,277",51.50,51.70,50.50,50.50,-,1.2,50.50,50.60
13,"=""00929""",復華台灣科技優息,"76,748,530","23,090",19.22,19.27,19.07,19.11,-,0.01,19.11,19.12
14,8028,昇陽半導體,"75,004,592","48,444",144.50,153.00,134.50,134.50,-,5.5,134.50,135.00
15,2891,中信金,"74,548,261","25,016",36.55,37.30,36.50,36.90,+,0.4,36.90,36.95
16,1540,喬福,"71,897,012","38,493",46.55,48.50,44.80,45.20,-,0.6,45.20,45.25
17,3013,晟銘電,"70,360,620","46,994",156.50,161.50,152.50,159.00,+,5.5,159.00,159.50
18,2883,凱基金,"64,360,684","11,902",17.75,17.85,17.55,17.75,+,0.15,17.70,17.75
19,4562,穎漢,"62,988,493","35,581",73.50,78.00,68.50,69.80,-,2.0,69.70,69.80
20,"=""0056""",元大高股息,"59,252,057","38,979",38.33,38.35,38.00,38.06,-,0.06,38.06,38.07
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
