排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"309,302,343","139,429",72.0,76.4,71.1,74.1,+,2.7,74.1,74.2
2,"=""00632R""",元大台灣50反1,"216,181,359","9,788",3.69,3.72,3.67,3.71,-,0.02,3.71,3.72
3,2610,華航,"185,306,831","50,057",22.95,24.0,22.7,23.85,+,1.1,23.85,23.9
4,"=""00940""",元大台灣價值高息,"156,450,460","22,913",9.67,9.74,9.67,9.73,+,0.1,9.72,9.73
5,2317,鴻海,"151,581,757","78,824",175.0,179.0,170.5,171.5,+,1.0,171.5,172.0
6,2618,長榮航,"134,797,823","38,323",36.25,37.2,35.9,37.0,+,1.0,36.95,37.0
7,2367,燿華,"131,297,168","54,822",35.5,36.5,34.7,35.95,+,0.95,35.9,35.95
8,"=""00878""",國泰永續高股息,"124,483,466","37,555",23.59,23.66,23.54,23.57,+,0.17,23.57,23.58
9,"=""00929""",復華台灣科技優息,"100,301,123","25,333",20.34,20.4,20.33,20.37,+,0.17,20.36,20.37
10,2359,所羅門,"95,284,736","60,988",130.0,134.5,118.0,120.0,-,5.5,120.0,120.5
11,2362,藍天,"90,227,376","50,398",60.8,63.0,58.2,60.9,+,2.9,60.8,60.9
12,3231,緯創,"89,548,253","48,534",117.5,118.0,112.0,112.0,-,3.0,112.0,112.5
13,2382,廣達,"82,967,358","97,076",290.5,292.0,276.5,277.0,-,10.0,277.0,277.5
14,"=""00919""",群益台灣精選高息,"82,473,311","20,321",25.03,25.28,25.03,25.28,+,0.36,25.27,25.28
15,2356,英業達,"81,132,666","48,527",55.0,55.0,53.0,53.0,-,1.5,53.0,53.1
16,6770,力積電,"80,681,492","31,605",24.9,26.75,24.9,26.45,+,1.75,26.4,26.45
17,2867,三商壽,"80,495,909","10,003",6.05,6.56,6.02,6.56,+,0.59,6.56,0.0
18,2409,友達,"78,225,366","17,566",18.3,18.7,18.05,18.6,+,0.45,18.55,18.6
19,2603,長榮,"76,952,834","48,635",205.5,217.0,204.0,217.0,+,13.5,217.0,217.5
20,"=""00637L""",元大滬深300正2,"67,790,370","6,156",14.3,14.48,14.13,14.42,+,0.16,14.42,14.43
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
