排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2486,一詮,"135,219,993","75,253",84.0,90.0,82.0,82.4,+,0.4,82.3,82.4
2,2618,長榮航,"128,135,662","38,824",37.15,37.7,36.4,36.85,-,0.5,36.85,36.9
3,2317,鴻海,"126,287,105","72,560",169.5,171.0,166.5,169.5,+,2.0,169.5,170.0
4,"=""00878""",國泰永續高股息,"95,253,755","30,771",22.79,22.82,22.59,22.76,+,0.13,22.75,22.76
5,"=""00929""",復華台灣科技優息,"93,505,811","26,122",20.3,20.35,20.14,20.23,+,0.02,20.23,20.24
6,2891,中信金,"87,741,842","25,283",36.05,36.45,35.65,36.0,-,0.1,36.0,36.05
7,2515,中工,"86,183,951","23,559",17.35,17.6,16.45,16.5,-,0.7,16.5,16.55
8,2609,陽明,"83,754,258","36,659",51.0,52.9,50.6,52.5,+,1.9,52.5,52.6
9,"=""00632R""",元大台灣50反1,"80,831,683","3,132",3.83,3.87,3.83,3.85,,0.0,3.84,3.85
10,"=""00940""",元大台灣價值高息,"73,140,752","21,779",9.62,9.63,9.55,9.58,-,0.02,9.57,9.58
11,3013,晟銘電,"72,761,075","42,696",82.6,83.4,74.5,75.1,-,6.4,75.1,75.2
12,1609,大亞,"69,816,727","35,272",53.2,55.9,52.5,55.8,+,2.9,55.7,55.8
13,1314,中石化,"68,316,492","13,389",11.25,11.3,10.85,10.9,-,0.35,10.9,10.95
14,2888,新光金,"62,582,108","9,310",8.98,9.0,8.8,8.84,-,0.11,8.83,8.84
15,3481,群創,"59,063,259","13,388",13.65,13.7,13.35,13.45,-,0.25,13.4,13.45
16,"=""00650L""",復華香港正2,"58,386,188","2,567",10.84,10.91,10.61,10.69,-,0.02,10.69,10.7
17,2501,國建,"55,444,412","25,846",38.9,39.85,37.2,37.65,-,1.7,37.6,37.65
18,2363,矽統,"50,550,114","26,903",57.8,58.1,54.0,55.0,-,2.6,54.9,55.0
19,2371,大同,"48,576,539","22,900",62.9,64.7,62.5,64.2,+,1.5,64.2,64.3
20,3033,威健,"45,125,137","22,548",37.8,37.8,35.9,37.15,-,2.15,37.1,37.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
