排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"390,816,051","43,338",19.91,21.56,19.9,21.56,+,4.45,21.55,21.56
2,"=""00632R""",元大台灣50反1,"329,273,027","5,117",3.41,3.43,3.37,3.41,+,0.01,3.4,3.41
3,"=""00882""",中信中國高股息,"266,463,478","47,468",13.5,14.39,13.49,14.3,+,1.58,14.3,14.31
4,"=""00715L""",期街口布蘭特正2,"259,423,007","20,347",14.42,14.53,14.4,14.48,+,1.97,14.47,14.48
5,"=""00753L""",中信中國50正2,"203,192,450","23,215",11.77,12.96,11.77,12.96,+,2.52,12.96,12.97
6,"=""00665L""",富邦�琤肭磪囓�2,"178,554,894","16,052",9.88,10.86,9.88,10.86,+,2.03,10.86,10.87
7,"=""00919""",群益台灣精選高息,"165,369,302","99,525",23.5,23.58,23.29,23.34,-,0.33,23.34,23.35
8,"=""00929""",復華台灣科技優息,"157,344,681","57,404",18.68,18.81,18.68,18.72,-,0.13,18.72,18.73
9,2888,新光金,"124,346,224","12,958",11.95,12.1,11.95,12.1,+,0.2,12.05,12.1
10,"=""00680L""",元大美債20正2,"123,756,906","11,734",9.29,9.3,9.24,9.28,-,0.18,9.28,9.29
11,2317,鴻海,"118,705,879","71,996",188.0,196.5,188.0,194.0,+,7.0,193.5,194.0
12,2399,映泰,"106,798,699","46,793",32.55,35.2,32.5,35.2,+,3.2,35.2,0.0
13,"=""00940""",元大台灣價值高息,"99,206,544","28,959",9.6,9.63,9.55,9.58,-,0.11,9.57,9.58
14,2609,陽明,"97,760,713","58,758",63.9,65.6,63.8,64.1,-,6.4,64.1,64.2
15,2498,宏達電,"94,167,398","43,991",54.7,55.9,50.9,52.0,,0.0,51.9,52.0
16,2618,長榮航,"90,960,823","42,772",35.2,36.3,35.05,35.7,-,2.1,35.65,35.7
17,2891,中信金,"79,475,046","18,650",34.1,34.55,34.1,34.25,-,0.45,34.2,34.25
18,"=""00650L""",復華香港正2,"79,192,547","8,532",14.92,15.97,14.83,15.95,+,2.57,15.94,15.95
19,"=""0056""",元大高股息,"76,604,868","48,666",38.5,38.62,38.21,38.35,-,0.22,38.35,38.36
20,2002,中鋼,"75,454,876","18,295",23.8,23.9,23.6,23.7,+,0.35,23.65,23.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
