排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2887,台新新光金,"246,397,165","26,289",16.5,16.6,16.3,16.3,-,0.1,16.3,16.35
2,1802,台玻,"228,917,755","59,772",20.65,22.8,20.4,22.35,+,1.6,22.3,22.35
3,1303,南亞,"158,707,489","55,077",34.5,37.0,33.9,37.0,+,3.35,37.0,0.0
4,2887I,台新新光辛特,"115,294,439","11,524",8.88,8.92,8.87,8.9,+,0.06,8.9,8.91
5,2027,大成鋼,"100,788,730","39,413",38.9,39.15,36.4,37.8,+,0.55,37.8,37.85
6,8033,雷虎,"81,524,481","45,202",78.0,79.3,74.0,78.9,+,2.5,78.8,78.9
7,6191,精成科,"57,512,254","35,628",112.0,120.5,112.0,118.0,+,8.0,117.5,118.0
8,2317,鴻海,"55,666,706","42,177",176.0,178.0,175.5,176.0,+,1.5,176.0,176.5
9,3481,群創,"55,206,653","9,524",11.55,11.85,11.5,11.7,+,0.1,11.7,11.75
10,"=""0050""",元大台灣50,"53,609,331","33,617",51.2,51.4,50.9,51.05,+,0.15,51.0,51.05
11,"=""00919""",群益台灣精選高息,"51,676,389","26,190",21.71,21.76,21.62,21.66,-,0.04,21.66,21.67
12,6213,聯茂,"51,464,035","35,829",99.5,106.0,96.9,104.0,+,6.9,103.5,104.0
13,"=""00953B""",群益優選非投等債,"49,229,951","2,174",9.17,9.18,9.16,9.18,+,0.02,9.17,9.18
14,"=""00715L""",期街口布蘭特正2,"48,176,484","4,091",11.27,11.35,11.25,11.32,-,0.15,11.32,11.33
15,3715,定穎投控,"46,503,796","33,156",67.2,73.5,67.0,71.6,+,4.4,71.5,71.6
16,1326,台化,"46,293,261","18,759",26.8,29.25,26.55,28.4,+,1.75,28.4,28.45
17,8021,尖點,"44,921,828","16,677",54.0,57.7,54.0,57.7,+,5.2,57.7,0.0
18,3706,神達,"43,307,554","24,599",76.5,77.1,75.3,75.8,-,0.6,75.8,75.9
19,1301,台塑,"42,302,496","18,238",39.3,40.9,38.75,40.05,+,0.8,40.05,40.1
20,2891,中信金,"41,148,200","14,059",42.6,42.8,42.0,42.1,-,0.4,42.05,42.1
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
