排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"332,947,229","146,273",50.3,55.4,49.75,55.4,+,5.0,55.4,0.0
2,9105,泰金寶-DR,"204,587,985","20,815",3.48,3.7,3.32,3.44,+,0.07,3.44,3.45
3,2515,中工,"193,501,344","36,074",13.15,14.6,13.05,14.25,+,0.85,14.2,14.25
4,2356,英業達,"184,338,964","87,021",47.5,50.8,47.2,50.0,+,1.0,49.95,50.0
5,2324,仁寶,"149,551,808","56,813",36.5,37.6,36.35,36.7,-,0.7,36.7,36.75
6,"=""00919""",群益台灣精選高息,"141,999,041","64,942",22.09,22.12,22.02,22.06,-,0.16,22.05,22.06
7,2353,宏��,"121,401,823","50,677",43.8,45.0,43.35,44.65,+,0.05,44.6,44.65
8,"=""00929""",復華台灣科技優息,"109,815,713","43,550",18.79,18.88,18.75,18.82,-,0.18,18.82,18.83
9,3231,緯創,"87,476,223","52,655",93.0,95.6,91.7,95.2,+,1.0,95.2,95.3
10,2603,長榮,"83,687,142","46,491",148.5,153.0,146.5,152.0,+,4.0,152.0,152.5
11,2615,萬海,"82,923,418","47,358",54.5,59.9,53.6,59.6,+,5.1,59.6,59.7
12,"=""00632R""",元大台灣50反1,"79,131,887","3,002",4.59,4.6,4.57,4.57,+,0.04,4.57,4.58
13,9919,康那香,"72,261,549","31,895",30.2,32.0,27.4,28.75,-,0.75,28.75,28.8
14,2382,廣達,"66,534,354","58,075",207.0,217.5,204.0,215.5,+,5.5,215.5,216.0
15,3481,群創,"63,524,702","12,057",12.55,13.0,12.5,13.0,+,0.3,12.95,13.0
16,"=""00637L""",元大滬深300正2,"62,972,633","6,183",10.85,11.16,10.83,11.13,+,0.07,11.12,11.13
17,2303,聯電,"55,666,427","17,079",49.25,49.4,49.0,49.4,-,0.45,49.4,49.45
18,"=""00878""",國泰永續高股息,"51,575,911","18,436",20.98,21.15,20.92,21.11,-,0.09,21.11,21.12
19,2344,華邦電,"48,209,086","17,566",27.75,28.75,27.6,28.4,+,0.5,28.4,28.45
20,2331,精英,"47,657,074","20,037",31.8,32.4,30.6,30.7,-,0.75,30.7,30.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
