排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"314,408,956","121,536",47.45,47.75,43.9,44.8,-,1.95,44.8,44.85
2,2618,長榮航,"199,560,691","58,359",34.25,35.8,34.15,35.65,+,1.9,35.6,35.65
3,2303,聯電,"187,887,783","94,683",49.6,49.9,47.7,47.8,-,0.7,47.8,47.85
4,"=""00632R""",元大台灣50反1,"186,164,044","7,749",5.5,5.54,5.49,5.51,-,0.07,5.5,5.51
5,"=""00637L""",元大滬深300正2,"145,658,257","17,455",15.85,16.36,15.44,16.1,+,0.58,16.1,16.11
6,2603,長榮,"113,755,419","48,159",140.5,145.5,140.0,145.0,+,7.0,144.5,145.0
7,3481,群創,"113,739,693","19,412",14.0,14.05,13.65,13.65,-,0.3,13.65,13.7
8,2610,華航,"107,220,491","34,091",27.6,28.4,27.6,27.85,+,0.45,27.85,27.9
9,2888,新光金,"87,138,400","12,614",9.83,9.94,9.81,9.83,+,0.07,9.83,9.84
10,2609,陽明,"86,552,821","40,849",122.5,126.5,122.0,126.0,+,5.5,125.5,126.0
11,2409,友達,"74,237,240","16,626",17.15,17.25,16.8,17.15,+,0.05,17.15,17.2
12,"=""00673R""",期元大S&P原油反1,"70,404,002","8,406",8.1,8.1,7.96,7.98,-,0.42,7.97,7.98
13,1708,東鹼,"59,760,539","28,168",60.5,61.0,57.7,58.7,-,0.9,58.7,58.8
14,2883,凱基金,"56,419,072","16,311",18.0,18.1,17.8,17.95,+,0.05,17.95,18.0
15,1219,福壽,"51,019,231","20,634",27.5,27.85,26.3,26.55,-,0.45,26.55,26.6
16,3037,欣興,"40,325,577","24,770",210.5,216.0,207.5,213.0,+,7.5,213.0,213.5
17,2330,台積電,"39,960,198","41,498",547.0,547.0,535.0,538.0,+,7.0,538.0,539.0
18,2498,宏達電,"38,024,983","18,591",50.1,52.5,47.55,47.6,-,1.0,47.6,47.65
19,"=""00715L""",期街口布蘭特正2,"34,615,420","5,976",20.2,20.92,20.2,20.9,+,1.85,20.89,20.9
20,2891,中信金,"34,381,946","7,544",29.05,29.3,28.9,29.25,+,0.25,29.2,29.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
