排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"131,227,204","7,285",5.75,5.79,5.75,5.77,-,0.04,5.76,5.77
2,1605,華新,"82,359,929","32,078",43.1,43.8,42.65,42.9,+,0.3,42.9,42.95
3,2891,中信金,"67,160,068","22,356",21.9,22.7,21.85,22.55,+,0.9,22.5,22.55
4,2201,裕隆,"62,684,781","32,692",55.0,58.4,54.7,57.1,+,2.2,57.1,57.2
5,"=""00637L""",元大滬深300正2,"58,782,136","7,523",13.92,13.99,13.67,13.82,-,0.05,13.82,13.83
6,1795,美時,"54,817,875","42,925",200.5,217.5,197.0,217.5,+,19.5,217.5,0.0
7,2883,凱基金,"52,965,601","12,111",13.55,13.65,13.4,13.5,+,0.05,13.5,13.55
8,3481,群創,"49,064,094","9,995",12.3,12.55,12.25,12.4,+,0.2,12.4,12.45
9,2303,聯電,"46,029,768","22,473",46.35,46.5,46.1,46.1,,0.0,46.1,46.15
10,2409,友達,"40,241,995","9,071",16.2,16.6,16.2,16.5,+,0.45,16.5,16.55
11,2867,三商壽,"38,890,510","7,189",5.32,5.67,5.31,5.59,+,0.31,5.58,5.59
12,2834,臺企銀,"36,485,548","7,107",12.75,12.85,12.75,12.75,,0.0,12.75,12.8
13,2885,元大金,"36,291,805","11,770",21.6,22.2,21.55,22.1,+,0.5,22.05,22.1
14,2330,台積電,"34,752,559","32,889",494.5,496.0,488.5,492.0,+,1.0,492.0,492.5
15,2888,新光金,"32,269,703","5,836",8.62,8.72,8.61,8.71,+,0.1,8.7,8.71
16,2317,鴻海,"32,079,101","15,745",101.0,101.5,100.5,100.5,,0.0,100.5,101.0
17,1760,寶齡富錦,"28,193,584","26,056",168.0,176.0,164.0,172.5,+,7.5,172.5,173.0
18,2610,華航,"27,884,155","8,117",17.1,17.35,17.1,17.2,+,0.25,17.2,17.25
19,2890,永豐金,"27,258,176","7,166",17.2,17.3,17.1,17.25,+,0.1,17.2,17.25
20,6770,力積電,"27,068,458","10,039",32.1,33.0,32.1,32.95,+,1.1,32.95,33.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
