排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00940""",元大台灣價值高息,"378,309,480","91,190",9.77,9.83,9.77,9.8,+,0.04,9.8,9.81
2,"=""00929""",復華台灣科技優息,"304,283,331","55,392",21.1,21.26,20.99,21.07,+,0.31,21.06,21.07
3,"=""00632R""",元大台灣50反1,"195,169,545","9,496",3.91,3.91,3.88,3.88,-,0.05,3.88,3.89
4,2317,鴻海,"180,494,521","80,443",152.0,159.5,151.0,159.0,+,8.5,159.0,159.5
5,2515,中工,"126,149,472","24,287",14.55,15.95,14.4,15.95,+,1.45,15.95,0.0
6,"=""00941""",中信上游半導體,"109,895,176","19,146",15.42,15.52,15.42,15.5,-,0.07,15.5,15.51
7,"=""00680L""",元大美債20正2,"91,162,501","11,205",8.78,8.8,8.75,8.76,-,0.28,8.75,8.76
8,2382,廣達,"87,462,983","60,512",286.5,299.0,286.5,298.0,+,15.5,297.5,298.0
9,3231,緯創,"81,508,614","35,525",124.0,125.5,123.0,125.0,+,2.5,124.5,125.0
10,"=""00665L""",富邦�琤肭磪囓�2,"74,643,565","3,584",5.86,5.94,5.77,5.9,+,0.07,5.89,5.9
11,2486,一詮,"73,957,414","38,093",68.0,72.6,68.0,72.6,+,6.6,72.6,0.0
12,"=""00919""",群益台灣精選高息,"73,636,476","24,761",25.04,25.23,25.04,25.21,+,0.17,25.21,25.22
13,2371,大同,"70,459,038","32,403",57.4,58.4,56.5,56.9,+,0.6,56.8,56.9
14,"=""00637L""",元大滬深300正2,"57,454,491","6,310",13.65,13.74,13.49,13.55,-,0.08,13.55,13.56
15,2303,聯電,"52,989,407","22,316",52.0,52.7,51.9,52.1,+,0.4,52.1,52.2
16,2618,長榮航,"45,446,950","14,401",32.3,32.3,31.85,31.95,-,0.4,31.95,32.0
17,6213,聯茂,"44,834,076","21,784",109.5,117.5,109.0,117.5,+,10.5,117.5,0.0
18,2603,長榮,"43,964,667","29,031",167.5,168.5,162.0,165.5,-,2.0,165.0,165.5
19,2330,台積電,"42,219,075","41,138",784.0,790.0,783.0,790.0,+,20.0,789.0,790.0
20,4958,臻鼎-KY,"41,642,051","19,580",131.5,134.0,127.5,132.0,+,5.5,131.5,132.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
