排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"133,767,867","44,323",44.4,44.95,43.7,44.0,+,1.1,44.0,44.1
2,9105,泰金寶-DR,"123,840,177","22,817",8.65,9.0,8.64,8.87,+,0.41,8.86,8.87
3,2365,昆盈,"88,935,543","44,484",51.1,52.4,48.8,49.85,-,1.25,49.8,49.85
4,2880,華南金,"88,375,507","19,517",26.35,27.0,26.2,26.45,,0.0,26.45,26.55
5,2609,陽明,"84,702,344","32,089",79.0,80.1,78.4,78.8,-,0.1,78.8,78.9
6,2618,長榮航,"78,688,317","19,951",45.95,46.3,45.3,46.05,+,0.15,46.0,46.05
7,1402,遠東新,"76,524,443","11,549",31.7,32.1,31.35,31.75,+,0.1,31.75,31.8
8,"=""00929""",復華台灣科技優息,"72,458,875","16,593",18.16,18.23,18.13,18.13,+,0.06,18.12,18.13
9,"=""00637L""",元大滬深300正2,"67,326,671","7,715",16.47,16.75,16.39,16.71,+,0.19,16.71,16.72
10,2374,佳能,"61,537,671","34,135",65.4,66.2,63.5,63.8,-,0.4,63.8,63.9
11,2332,友訊,"59,927,321","23,546",25.8,26.0,24.9,25.2,-,1.05,25.2,25.25
12,1605,華新,"57,659,276","14,672",24.75,25.35,24.55,24.7,+,0.1,24.7,24.75
13,"=""00940""",元大台灣價值高息,"56,937,864","12,056",9.41,9.47,9.41,9.44,+,0.06,9.43,9.44
14,2887,台新新光金,"55,125,638","8,755",17.6,17.8,17.5,17.8,+,0.3,17.75,17.8
15,2464,盟立,"54,288,063","39,965",84.2,88.1,83.6,85.8,+,2.3,85.7,85.8
16,"=""00680L""",元大美債20正2,"52,400,761","5,739",7.54,7.55,7.52,7.53,-,0.13,7.53,7.54
17,"=""00665L""",富邦�琤肭磪囓�2,"49,813,470","3,790",8.27,8.5,8.26,8.49,+,0.28,8.48,8.49
18,3706,神達,"49,554,238","23,847",72.8,73.6,69.9,70.3,-,1.9,70.3,70.4
19,6215,和椿,"47,289,715","32,316",85.8,92.6,85.0,90.1,+,5.6,90.1,90.2
20,6770,力積電,"46,016,831","18,026",16.3,17.3,16.25,16.75,+,0.85,16.7,16.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
