排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""0050""",元大台灣50,"327,691,489","410,104",60.10,60.15,59.50,59.85,-,2.05,59.85,59.90
2,6770,力積電,"271,984,541","94,271",33.50,34.25,32.00,33.00,-,2.4,33.00,33.05
3,"=""00981A""",主動統一台股增長,"217,492,318","61,843",15.05,15.10,14.75,14.83,-,0.79,14.82,14.83
4,2344,華邦電,"153,645,404","85,092",52.20,53.20,52.20,52.20,-,5.8,0.00,52.20
5,"=""00982A""",主動群益台灣強棒,"140,050,716","42,778",13.09,13.12,12.81,12.85,-,0.68,12.84,12.85
6,2408,南亞科,"134,957,835","72,844",141.50,145.00,140.00,140.00,-,15.5,0.00,140.00
7,"=""00715L""",期街口布蘭特正2,"132,646,083","14,438",10.22,10.23,10.04,10.13,-,0.32,10.12,10.13
8,"=""00919""",群益台灣精選高息,"128,892,596","67,358",21.14,21.24,21.06,21.13,-,0.2,21.12,21.13
9,1802,台玻,"127,710,226","54,746",32.50,32.90,31.05,32.45,-,1.8,32.40,32.45
10,"=""00632R""",元大台灣50反1,"106,696,915","15,954",17.82,18.03,17.82,17.94,+,0.57,17.94,17.95
11,2317,鴻海,"97,471,576","119,688",226.00,229.50,225.00,225.00,-,11.5,225.00,225.50
12,2337,旺宏,"92,082,080","37,246",34.30,35.50,34.00,34.50,-,3.05,34.50,34.55
13,1303,南亞,"87,722,137","48,238",53.40,55.10,52.20,52.50,-,4.1,52.50,52.60
14,"=""00637L""",元大滬深300正2,"84,408,890","10,141",20.01,20.15,19.30,19.55,-,0.82,19.54,19.55
15,"=""0056""",元大高股息,"84,280,844","66,955",34.96,35.15,34.84,35.00,-,0.5,35.00,35.01
16,2881,富邦金,"75,934,875","24,750",88.40,90.30,88.40,88.70,-,0.6,88.70,88.90
17,"=""00878""",國泰永續高股息,"68,891,590","42,787",20.35,20.40,20.28,20.33,-,0.24,20.32,20.33
18,2330,台積電,"64,673,494","347,100","1,395.00","1,405.00","1,385.00","1,385.00",-,70.0,"1,385.00","1,390.00"
19,"=""00988A""",主動統一全球創新,"61,852,125","16,388",9.48,9.55,9.31,9.37,-,0.59,9.36,9.37
20,"=""00753L""",中信中國50正2,"58,717,815","6,529",12.39,12.40,12.04,12.22,-,0.51,12.22,12.23
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
