排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00677U""",期富邦VIX,"848,585,256","49,391",3.25,3.37,3.06,3.32,-,0.18,3.31,3.32
2,2603,長榮,"571,258,932","161,953",38.0,38.0,34.25,34.25,-,3.8,0.0,34.25
3,2303,聯電,"331,036,918","99,564",51.6,51.8,48.75,48.75,-,1.15,48.75,48.8
4,"=""00632R""",元大台灣50反1,"233,573,356","17,878",6.41,6.56,6.4,6.55,+,0.04,6.55,6.56
5,3481,群創,"229,338,930","33,284",14.0,14.25,13.6,13.95,+,0.15,13.9,13.95
6,2328,廣宇,"179,607,604","64,646",39.45,40.0,37.8,40.0,+,3.6,40.0,0.0
7,2409,友達,"173,391,155","25,100",14.95,15.05,14.4,14.7,-,0.1,14.65,14.7
8,2317,鴻海,"171,273,151","86,061",118.0,119.0,113.0,115.5,-,0.5,115.0,115.5
9,4938,和碩,"144,881,388","67,051",80.0,84.5,79.7,80.4,+,2.5,80.4,80.5
10,2330,台積電,"100,998,199","105,961",621.0,625.0,601.0,601.0,+,9.0,601.0,602.0
11,6116,彩晶,"98,651,836","15,521",12.8,12.9,12.25,12.35,-,0.35,12.35,12.4
12,2344,華邦電,"98,096,522","32,582",28.75,28.9,27.5,27.5,-,0.95,27.5,27.55
13,"=""00881""",國泰台灣科技龍頭,"98,088,930","32,658",17.43,17.5,16.97,17.01,,0.0,17.0,17.01
14,2354,鴻準,"95,218,017","51,737",78.0,78.8,74.0,75.6,-,1.3,75.6,75.7
15,"=""00637L""",元大滬深300正2,"77,984,120","8,477",30.76,31.33,30.12,30.3,-,0.43,30.3,30.31
16,2368,金像電,"77,001,582","38,506",60.0,62.9,56.4,57.2,-,1.4,57.2,57.3
17,2436,偉詮電,"66,235,002","22,019",49.75,54.1,49.4,54.1,+,4.9,54.1,0.0
18,3037,欣興,"62,175,681","32,283",97.5,100.5,96.5,100.0,+,3.3,99.9,100.0
19,2337,旺宏,"60,664,603","19,366",40.75,40.9,39.6,39.95,-,0.45,39.9,39.95
20,2610,華航,"58,417,869","14,277",10.6,10.6,10.15,10.25,-,0.35,10.2,10.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
